"","Origin","Destination","Mandarin","English","Hindi","Spanish","Arabic","Malay","Russian","Bengali","Portuguese","French","Hausa","Punjabi","Japanese","German","Persian"
"27","India","Iraq","0","-128.588","-484.84","0","0","0","0","-84.32","0","0","0","-31.62","0","0","0"
"28","India","Jordan","0","648.4056","2444.808","0","0","0","0","425.184","0","0","0","159.444","0","0","0"
"29","India","Kuwait","0","27538.084","103832.12","0","0","0","0","18057.76","0","0","0","6771.66","0","0","0"
"30","India","Lebanon","0","8003.73680000001","30178.024","0","0","0","0","5248.35200000001","0","0","0","1968.132","0","0","0"
"31","India","Malaysia","0","8343.0676","31457.468","0","0","0","0","5470.864","0","0","0","2051.574","0","0","0"
"32","India","Saudi Arabia","0","266799.9456","1005967.008","0","0","0","0","174950.784","0","0","0","65606.544","0","0","0"
"33","India","Sudan","0","1099.5616","4145.888","0","0","0","0","721.024","0","0","0","270.384","0","0","0"
"34","India","Turkey","0","168.7504","636.272","0","0","0","0","110.656","0","0","0","41.496","0","0","0"
"35","India","France","0","15695.5684","59180.012","0","0","0","0","10292.176","0","0","0","3859.566","0","0","0"
"36","India","Japan","0","1596.5652","6019.836","0","0","0","0","1046.928","0","0","0","392.598","0","0","0"
"37","India","Singapore","0","12665.0396","47753.428","0","0","0","0","8304.944","0","0","0","3114.354","0","0","0"
"38","Bangladesh","United Arab Emirates","0","21249","0","0","0","0","0","116633.4","0","0","0","0","0","0","0"
"39","Bangladesh","Qatar","0","6409.98","0","0","0","0","0","35183.668","0","0","0","0","0","0","0"
"40","Bangladesh","Oman","0","34637.184","0","0","0","0","0","190119.6544","0","0","0","0","0","0","0"
"41","Bangladesh","Switzerland","0","261.72","0","0","0","0","0","1436.552","0","0","0","0","0","0","0"
"42","Bangladesh","Afghanistan","0","16003.08","0","0","0","0","0","87839.128","0","0","0","0","0","0","0"
"43","Bangladesh","Australia","0","2589.264","0","0","0","0","0","14212.1824","0","0","0","0","0","0","0"
"44","Bangladesh","Canada","0","5813.028","0","0","0","0","0","31907.0648","0","0","0","0","0","0","0"
"45","Bangladesh","Germany","0","4122.072","0","0","0","0","0","22625.5952","0","0","0","0","0","0","0"
"46","Bangladesh","United Kingdom","0","58119.804","0","0","0","0","0","319013.1464","0","0","0","0","0","0","0"
"47","Bangladesh","United States","0","26808.336","0","0","0","0","0","147147.9776","0","0","0","0","0","0","0"
"48","Bangladesh","Jordan","0","1813.572","0","0","0","0","0","9954.4952","0","0","0","0","0","0","0"
"49","Bangladesh","Kuwait","0","12604.752","0","0","0","0","0","69186.0832","0","0","0","0","0","0","0"
"50","Bangladesh","Lebanon","0","4152.96","0","0","0","0","0","22795.136","0","0","0","0","0","0","0"
"51","Bangladesh","Malaysia","0","25217.1","0","0","0","0","0","138413.86","0","0","0","0","0","0","0"
"52","Bangladesh","Saudi Arabia","0","142981.02","0","0","0","0","0","784806.932","0","0","0","0","0","0","0"
"53","Bangladesh","France","0","3392.208","0","0","0","0","0","18619.4528","0","0","0","0","0","0","0"
"54","Bangladesh","Japan","0","2356.344","0","0","0","0","0","12933.7104","0","0","0","0","0","0","0"
"55","Bangladesh","Singapore","0","6206.04","0","0","0","0","0","34064.264","0","0","0","0","0","0","0"
"56","China","Switzerland","6453.084","97.774","0","0","0","0","0","0","0","0","0","0","0","0","0"
"57","China","Australia","179387.34","2717.99","0","0","0","0","0","0","0","0","0","0","0","0","0"
"58","China","Canada","355259.784","5382.724","0","0","0","0","0","0","0","0","0","0","0","0","0"
"59","China","Germany","84064.596","1273.706","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60","China","United Kingdom","91912.26","1392.61","0","0","0","0","0","0","0","0","0","0","0","0","0"
"61","China","United States","1156729.596","17526.206","0","0","0","0","0","0","0","0","0","0","0","0","0"
"62","China","Jordan","8514.264","129.004","0","0","0","0","0","0","0","0","0","0","0","0","0"
"63","China","Malaysia","54438.78","824.83","0","0","0","0","0","0","0","0","0","0","0","0","0"
"64","China","Russia","1379.532","20.902","0","0","0","0","0","0","0","0","0","0","0","0","0"
"65","China","Turkey","1370.424","20.764","0","0","0","0","0","0","0","0","0","0","0","0","0"
"66","China","France","22203.852","336.422","0","0","0","0","0","0","0","0","0","0","0","0","0"
"67","China","Japan","339259.8","5140.3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"68","China","Singapore","240489.612","3643.782","0","0","0","0","0","0","0","0","0","0","0","0","0"
"69","Pakistan","United Arab Emirates","0","621989.7","0","0","0","0","0","0","0","0","0","523780.8","0","0","0"
"70","Pakistan","Qatar","0","33930.048","0","0","0","0","0","0","0","0","0","28572.672","0","0","0"
"71","Pakistan","Oman","0","78225.09","0","0","0","0","0","0","0","0","0","65873.76","0","0","0"
"72","Pakistan","Switzerland","0","1768.71","0","0","0","0","0","0","0","0","0","1489.44","0","0","0"
"73","Pakistan","Afghanistan","0","2193.816","0","0","0","0","0","0","0","0","0","1847.424","0","0","0"
"74","Pakistan","Australia","0","11340.606","0","0","0","0","0","0","0","0","0","9549.984","0","0","0"
"75","Pakistan","Canada","0","73131.456","0","0","0","0","0","0","0","0","0","61584.384","0","0","0"
"76","Pakistan","Germany","0","38997.348","0","0","0","0","0","0","0","0","0","32839.872","0","0","0"
"77","Pakistan","United Kingdom","0","359298.816","0","0","0","0","0","0","0","0","0","302567.424","0","0","0"
"78","Pakistan","United States","0","229998.99","0","0","0","0","0","0","0","0","0","193683.36","0","0","0"
"79","Pakistan","Jordan","0","4203.75","0","0","0","0","0","0","0","0","0","3540","0","0","0"
"80","Pakistan","Kuwait","0","78577.806","0","0","0","0","0","0","0","0","0","66170.784","0","0","0"
"81","Pakistan","Lebanon","0","21558.654","0","0","0","0","0","0","0","0","0","18154.656","0","0","0"
"82","Pakistan","Malaysia","0","6009.51","0","0","0","0","0","0","0","0","0","5060.64","0","0","0"
"83","Pakistan","Saudi Arabia","0","789995.718","0","0","0","0","0","0","0","0","0","665259.552","0","0","0"
"84","Pakistan","Turkey","0","1038.312","0","0","0","0","0","0","0","0","0","874.368","0","0","0"
"85","Pakistan","France","0","38754.984","0","0","0","0","0","0","0","0","0","32635.776","0","0","0"
"86","Pakistan","Japan","0","6981.588","0","0","0","0","0","0","0","0","0","5879.232","0","0","0"
"87","Pakistan","Singapore","0","10587.978","0","0","0","0","0","0","0","0","0","8916.192","0","0","0"
"88","Indonesia","United Arab Emirates","0","0","0","0","0","8628.3","0","0","0","0","0","0","0","0","0"
"89","Indonesia","Qatar","0","0","0","0","0","16990.5","0","0","0","0","0","0","0","0","0"
"90","Indonesia","Switzerland","0","0","0","0","0","1169.1","0","0","0","0","0","0","0","0","0"
"91","Indonesia","Australia","0","0","0","0","0","63581.25","0","0","0","0","0","0","0","0","0"
"92","Indonesia","Canada","0","0","0","0","0","15197.1","0","0","0","0","0","0","0","0","0"
"93","Indonesia","Germany","0","0","0","0","0","15737.85","0","0","0","0","0","0","0","0","0"
"94","Indonesia","United Kingdom","0","0","0","0","0","-556.5","0","0","0","0","0","0","0","0","0"
"95","Indonesia","United States","0","0","0","0","0","118585.65","0","0","0","0","0","0","0","0","0"
"96","Indonesia","Jordan","0","0","0","0","0","10863.15","0","0","0","0","0","0","0","0","0"
"97","Indonesia","Kuwait","0","0","0","0","0","33628.95","0","0","0","0","0","0","0","0","0"
"98","Indonesia","Lebanon","0","0","0","0","0","11271.3","0","0","0","0","0","0","0","0","0"
"99","Indonesia","Malaysia","0","0","0","0","0","1171765.95","0","0","0","0","0","0","0","0","0"
"100","Indonesia","Saudi Arabia","0","0","0","0","0","466502.25","0","0","0","0","0","0","0","0","0"
"101","Indonesia","France","0","0","0","0","0","26196.3","0","0","0","0","0","0","0","0","0"
"102","Indonesia","Japan","0","0","0","0","0","22327.95","0","0","0","0","0","0","0","0","0"
"103","Indonesia","Singapore","0","0","0","0","0","72681.75","0","0","0","0","0","0","0","0","0"
"104","Philippines","United Arab Emirates","0","9498.8166","0","447.354","0","0","0","0","0","0","0","0","0","0","0"
"105","Philippines","Qatar","0","18810.3552","0","885.888","0","0","0","0","0","0","0","0","0","0","0"
"106","Philippines","Oman","0","14546.2772","0","685.068","0","0","0","0","0","0","0","0","0","0","0"
"107","Philippines","Switzerland","0","4790.1126","0","225.594","0","0","0","0","0","0","0","0","0","0","0"
"108","Philippines","Australia","0","128869.559","0","6069.21","0","0","0","0","0","0","0","0","0","0","0"
"109","Philippines","Canada","0","254424.9344","0","11982.336","0","0","0","0","0","0","0","0","0","0","0"
"110","Philippines","Germany","0","61497.6362","0","2896.278","0","0","0","0","0","0","0","0","0","0","0"
"111","Philippines","United Kingdom","0","12506.221","0","588.99","0","0","0","0","0","0","0","0","0","0","0"
"112","Philippines","United States","0","1823875.9812","0","85896.828","0","0","0","0","0","0","0","0","0","0","0"
"113","Philippines","Jordan","0","4098.458","0","193.02","0","0","0","0","0","0","0","0","0","0","0"
"114","Philippines","Kuwait","0","37049.831","0","1744.89","0","0","0","0","0","0","0","0","0","0","0"
"115","Philippines","Lebanon","0","12440.8648","0","585.912","0","0","0","0","0","0","0","0","0","0","0"
"116","Philippines","Malaysia","0","244815.9168","0","11529.792","0","0","0","0","0","0","0","0","0","0","0"
"117","Philippines","Russia","0","5868.044","0","276.36","0","0","0","0","0","0","0","0","0","0","0"
"118","Philippines","Saudi Arabia","0","511306.9052","0","24080.388","0","0","0","0","0","0","0","0","0","0","0"
"119","Philippines","France","0","5670.3192","0","267.048","0","0","0","0","0","0","0","0","0","0","0"
"120","Philippines","Japan","0","130760.0476","0","6158.244","0","0","0","0","0","0","0","0","0","0","0"
"121","Philippines","Singapore","0","15513.8802","0","730.638","0","0","0","0","0","0","0","0","0","0","0"
"122","Sudan","United Arab Emirates","0","0","0","0","57193.92","0","0","0","0","0","0","0","0","0","0"
"123","Sudan","Qatar","0","0","0","0","10920.84","0","0","0","0","0","0","0","0","0","0"
"124","Sudan","Oman","0","0","0","0","13227.48","0","0","0","0","0","0","0","0","0","0"
"125","Sudan","Australia","0","0","0","0","5395.46","0","0","0","0","0","0","0","0","0","0"
"126","Sudan","Canada","0","0","0","0","7302.12","0","0","0","0","0","0","0","0","0","0"
"127","Sudan","United Kingdom","0","0","0","0","-693.42","0","0","0","0","0","0","0","0","0","0"
"128","Sudan","United States","0","0","0","0","21887.04","0","0","0","0","0","0","0","0","0","0"
"129","Sudan","Iraq","0","0","0","0","2237.9","0","0","0","0","0","0","0","0","0","0"
"130","Sudan","Jordan","0","0","0","0","3241.84","0","0","0","0","0","0","0","0","0","0"
"131","Sudan","Kuwait","0","0","0","0","5144.44","0","0","0","0","0","0","0","0","0","0"
"132","Sudan","Lebanon","0","0","0","0","7180.04","0","0","0","0","0","0","0","0","0","0"
"133","Sudan","Saudi Arabia","0","0","0","0","302149.4","0","0","0","0","0","0","0","0","0","0"
"134","Spain","Switzerland","0","38974.672","0","175031.7088","0","0","0","0","0","19487.336","0","0","0","0","0"
"135","Spain","Australia","0","5062.332","0","22734.4728","0","0","0","0","0","2531.166","0","0","0","0","0"
"136","Spain","Canada","0","4104.54","0","18433.116","0","0","0","0","0","2052.27","0","0","0","0","0"
"137","Spain","Germany","0","39116.484","0","175668.5736","0","0","0","0","0","19558.242","0","0","0","0","0"
"138","Spain","United Kingdom","0","19273.452","0","86555.3208","0","0","0","0","0","9636.726","0","0","0","0","0"
"139","Spain","United States","0","44360.8","0","199220.32","0","0","0","0","0","22180.4","0","0","0","0","0"
"140","Spain","Turkey","0","303.952","0","1365.0208","0","0","0","0","0","151.976","0","0","0","0","0"
"141","Spain","France","0","59123.196","0","265516.8984","0","0","0","0","0","29561.598","0","0","0","0","0"
"142","Spain","Japan","0","639.364","0","2871.3256","0","0","0","0","0","319.682","0","0","0","0","0"
"143","Sri Langka","United Arab Emirates","0","2746.962","0","0","0","0","0","0","0","0","0","0","0","0","0"
"144","Sri Langka","Qatar","0","5640.564","0","0","0","0","0","0","0","0","0","0","0","0","0"
"145","Sri Langka","Oman","0","25296.998","0","0","0","0","0","0","0","0","0","0","0","0","0"
"146","Sri Langka","Switzerland","0","24856.138","0","0","0","0","0","0","0","0","0","0","0","0","0"
"147","Sri Langka","Afghanistan","0","2167.922","0","0","0","0","0","0","0","0","0","0","0","0","0"
"148","Sri Langka","Australia","0","47013.724","0","0","0","0","0","0","0","0","0","0","0","0","0"
"149","Sri Langka","Canada","0","62364.3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"150","Sri Langka","Germany","0","46717.436","0","0","0","0","0","0","0","0","0","0","0","0","0"
"151","Sri Langka","United Kingdom","0","12205.054","0","0","0","0","0","0","0","0","0","0","0","0","0"
"152","Sri Langka","United States","0","23095.988","0","0","0","0","0","0","0","0","0","0","0","0","0"
"153","Sri Langka","Jordan","0","10678.588","0","0","0","0","0","0","0","0","0","0","0","0","0"
"154","Sri Langka","Kuwait","0","10714.402","0","0","0","0","0","0","0","0","0","0","0","0","0"
"155","Sri Langka","Lebanon","0","3662.146","0","0","0","0","0","0","0","0","0","0","0","0","0"
"156","Sri Langka","Malaysia","0","1218.052","0","0","0","0","0","0","0","0","0","0","0","0","0"
"157","Sri Langka","Saudi Arabia","0","113224.974","0","0","0","0","0","0","0","0","0","0","0","0","0"
"158","Sri Langka","France","0","8674.978","0","0","0","0","0","0","0","0","0","0","0","0","0"
"159","Sri Langka","Japan","0","3662.428","0","0","0","0","0","0","0","0","0","0","0","0","0"
"160","Sri Langka","Singapore","0","1788.256","0","0","0","0","0","0","0","0","0","0","0","0","0"
"161","Myanmar","Australia","0","923.094","0","0","0","0","0","0","0","0","0","0","0","0","0"
"162","Myanmar","Canada","0","332.208","0","0","0","0","0","0","0","0","0","0","0","0","0"
"163","Myanmar","United Kingdom","0","-246.717","0","0","0","0","0","0","0","0","0","0","0","0","0"
"164","Myanmar","United States","0","3097.386","0","0","0","0","0","0","0","0","0","0","0","0","0"
"165","Myanmar","Malaysia","0","803.205","0","0","0","0","0","0","0","0","0","0","0","0","0"
"166","Myanmar","France","0","121.689","0","0","0","0","0","0","0","0","0","0","0","0","0"
"167","Myanmar","Japan","0","335.691","0","0","0","0","0","0","0","0","0","0","0","0","0"
"168","Libya","Qatar","0","0","0","0","801.648","0","0","0","0","0","0","0","0","0","0"
"169","Libya","Australia","0","0","0","0","2132.064","0","0","0","0","0","0","0","0","0","0"
"170","Libya","Canada","0","0","0","0","2609.136","0","0","0","0","0","0","0","0","0","0"
"171","Libya","Germany","0","0","0","0","1381.968","0","0","0","0","0","0","0","0","0","0"
"172","Libya","United Kingdom","0","0","0","0","4989.024","0","0","0","0","0","0","0","0","0","0"
"173","Libya","United States","0","0","0","0","41353.056","0","0","0","0","0","0","0","0","0","0"
"174","Libya","Sudan","0","0","0","0","9605.088","0","0","0","0","0","0","0","0","0","0"
"175","Libya","Turkey","0","0","0","0","3371.184","0","0","0","0","0","0","0","0","0","0"
"176","Iran, Islamic Rep.","United Arab Emirates","0","0","0","0","0","0","0","0","0","0","0","0","0","0","86639.5656"
"177","Iran, Islamic Rep.","Qatar","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3833.6424"
"178","Iran, Islamic Rep.","Switzerland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3475.1976"
"179","Iran, Islamic Rep.","Australia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21412.608"
"180","Iran, Islamic Rep.","Canada","0","0","0","0","0","0","0","0","0","0","0","0","0","0","67159.9488"
"181","Iran, Islamic Rep.","Germany","0","0","0","0","0","0","0","0","0","0","0","0","0","0","117127.7184"
"182","Iran, Islamic Rep.","United Kingdom","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75973.0104"
"183","Iran, Islamic Rep.","United States","0","0","0","0","0","0","0","0","0","0","0","0","0","0","360253.0176"
"184","Iran, Islamic Rep.","Iraq","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-13902.672"
"185","Iran, Islamic Rep.","Kuwait","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1942.164"
"186","Iran, Islamic Rep.","Lebanon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2226.0504"
"187","Iran, Islamic Rep.","Russia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9619.9152"
"188","Iran, Islamic Rep.","Saudi Arabia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3578.0976"
"189","Iran, Islamic Rep.","Turkey","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11923.9344"
"190","Iran, Islamic Rep.","France","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21554.5512"
"191","Iran, Islamic Rep.","Japan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4904.6256"
"192","Nepal","Afghanistan","0","5405.346","0","0","0","0","0","0","0","0","0","0","0","0","0"
"193","Nepal","Australia","0","1839.354","0","0","0","0","0","0","0","0","0","0","0","0","0"
"194","Nepal","Canada","0","804.729","0","0","0","0","0","0","0","0","0","0","0","0","0"
"195","Nepal","United States","0","9040.716","0","0","0","0","0","0","0","0","0","0","0","0","0"
"196","Nepal","Malaysia","0","1995.78","0","0","0","0","0","0","0","0","0","0","0","0","0"
"197","Nepal","Saudi Arabia","0","13650.54","0","0","0","0","0","0","0","0","0","0","0","0","0"
"198","Nepal","Japan","0","2322.024","0","0","0","0","0","0","0","0","0","0","0","0","0"
"199","Nepal","Singapore","0","546.561","0","0","0","0","0","0","0","0","0","0","0","0","0"
"200","Morocco","United Arab Emirates","0","749.364","0","535.26","3960.924","0","0","0","0","1659.306","0","0","0","0","0"
"201","Morocco","Qatar","0","1545.572","0","1103.98","8169.452","0","0","0","0","3422.338","0","0","0","0","0"
"202","Morocco","Switzerland","0","1155.868","0","825.62","6109.588","0","0","0","0","2559.422","0","0","0","0","0"
"203","Morocco","Australia","0","329.476","0","235.34","1741.516","0","0","0","0","729.554","0","0","0","0","0"
"204","Morocco","Canada","0","6577.816","0","4698.44","34768.456","0","0","0","0","14565.164","0","0","0","0","0"
"205","Morocco","Germany","0","21728.896","0","15520.64","114852.736","0","0","0","0","48113.984","0","0","0","0","0"
"206","Morocco","United Kingdom","0","3933.692","0","2809.78","20792.372","0","0","0","0","8710.318","0","0","0","0","0"
"207","Morocco","United States","0","10770.9","0","7693.5","56931.9","0","0","0","0","23849.85","0","0","0","0","0"
"208","Morocco","Lebanon","0","1041.264","0","743.76","5503.824","0","0","0","0","2305.656","0","0","0","0","0"
"209","Morocco","Saudi Arabia","0","4627.448","0","3305.32","24459.368","0","0","0","0","10246.492","0","0","0","0","0"
"210","Morocco","Sudan","0","651.7","0","465.5","3444.7","0","0","0","0","1443.05","0","0","0","0","0"
"211","Morocco","Turkey","0","723.856","0","517.04","3826.096","0","0","0","0","1602.824","0","0","0","0","0"
"212","Morocco","France","0","101561.236","0","72543.74","536823.676","0","0","0","0","224885.594","0","0","0","0","0"
"213","Mali","Germany","0","0","0","0","0","0","0","0","0","2459.764","0","0","0","0","0"
"214","Mali","United Kingdom","0","0","0","0","0","0","0","0","0","971.822","0","0","0","0","0"
"215","Mali","United States","0","0","0","0","0","0","0","0","0","408.34","0","0","0","0","0"
"216","Mali","Sudan","0","0","0","0","0","0","0","0","0","405.994","0","0","0","0","0"
"217","Mali","France","0","0","0","0","0","0","0","0","0","5292.202","0","0","0","0","0"
"218","Mexico","Switzerland","0","295.1778","0","2105.144","0","0","0","0","0","0","0","0","0","0","0"
"219","Mexico","Australia","0","283.9806","0","2025.288","0","0","0","0","0","0","0","0","0","0","0"
"220","Mexico","Canada","0","8529.1704","0","60828.192","0","0","0","0","0","0","0","0","0","0","0"
"221","Mexico","Germany","0","511.0206","0","3644.488","0","0","0","0","0","0","0","0","0","0","0"
"222","Mexico","United States","0","2108015.3418","0","15033907.864","0","0","0","0","0","0","0","0","0","0","0"
"223","Mexico","Malaysia","0","859.8624","0","6132.352","0","0","0","0","0","0","0","0","0","0","0"
"224","Mexico","Russia","0","4533.7824","0","32333.952","0","0","0","0","0","0","0","0","0","0","0"
"225","Mexico","France","0","926.349","0","6606.52","0","0","0","0","0","0","0","0","0","0","0"
"226","Mexico","Japan","0","358.3362","0","2555.576","0","0","0","0","0","0","0","0","0","0","0"
"227","Mexico","Singapore","0","444.5856","0","3170.688","0","0","0","0","0","0","0","0","0","0","0"
"228","Nigeria","Switzerland","0","1034.796","0","0","0","0","0","0","0","0","754.66","0","0","0","0"
"229","Nigeria","Australia","0","1667.62176","0","0","0","0","0","0","0","0","1216.1696","0","0","0","0"
"230","Nigeria","Canada","0","7776.33192","0","0","0","0","0","0","0","0","5671.1532","0","0","0","0"
"231","Nigeria","Germany","0","12642.96684","0","0","0","0","0","0","0","0","9220.3114","0","0","0","0"
"232","Nigeria","United Kingdom","0","89825.20008","0","0","0","0","0","0","0","0","65508.0668","0","0","0","0"
"233","Nigeria","United States","0","135807.26712","0","0","0","0","0","0","0","0","99042.0452","0","0","0","0"
"234","Nigeria","Saudi Arabia","0","12827.52324","0","0","0","0","0","0","0","0","9354.9054","0","0","0","0"
"235","Nigeria","Sudan","0","17806.38552","0","0","0","0","0","0","0","0","12985.9092","0","0","0","0"
"236","Nigeria","France","0","1885.99572","0","0","0","0","0","0","0","0","1375.4262","0","0","0","0"
"237","Nigeria","Japan","0","1140.19584","0","0","0","0","0","0","0","0","831.5264","0","0","0","0"
"238","Romania","Qatar","0","2327.046","0","375.33","0","0","0","0","0","675.594","0","0","0","0","0"
"239","Romania","Switzerland","0","8284.564","0","1336.22","0","0","0","0","0","2405.196","0","0","0","0","0"
"240","Romania","Australia","0","6587.934","0","1062.57","0","0","0","0","0","1912.626","0","0","0","0","0"
"241","Romania","Canada","0","23546.98","0","3797.9","0","0","0","0","0","6836.22","0","0","0","0","0"
"242","Romania","Germany","0","409890.06","0","66111.3","0","0","0","0","0","119000.34","0","0","0","0","0"
"243","Romania","United Kingdom","0","5890.248","0","950.04","0","0","0","0","0","1710.072","0","0","0","0","0"
"244","Romania","United States","0","52416.288","0","8454.24","0","0","0","0","0","15217.632","0","0","0","0","0"
"245","Romania","Lebanon","0","1510.072","0","243.56","0","0","0","0","0","438.408","0","0","0","0","0"
"246","Romania","Turkey","0","-11871.078","0","-1914.69","0","0","0","0","0","-3446.442","0","0","0","0","0"
"247","Romania","France","0","32441.5","0","5232.5","0","0","0","0","0","9418.50000000001","0","0","0","0","0"
"248","Romania","Japan","0","567.114","0","91.47","0","0","0","0","0","164.646","0","0","0","0","0"
"249","Egypt, Arab Rep.","United Arab Emirates","0","89846.19","0","0","238734.162","0","0","0","0","7701.102","0","0","0","0","0"
"250","Egypt, Arab Rep.","Qatar","0","33747.84","0","0","89672.832","0","0","0","0","2892.672","0","0","0","0","0"
"251","Egypt, Arab Rep.","Oman","0","25350.5","0","0","67359.9","0","0","0","0","2172.9","0","0","0","0","0"
"252","Egypt, Arab Rep.","Switzerland","0","835.31","0","0","2219.538","0","0","0","0","71.598","0","0","0","0","0"
"253","Egypt, Arab Rep.","Australia","0","18876.41","0","0","50157.318","0","0","0","0","1617.978","0","0","0","0","0"
"254","Egypt, Arab Rep.","Canada","0","24202.08","0","0","64308.384","0","0","0","0","2074.464","0","0","0","0","0"
"255","Egypt, Arab Rep.","Germany","0","8292.62","0","0","22034.676","0","0","0","0","710.796","0","0","0","0","0"
"256","Egypt, Arab Rep.","United Kingdom","0","13475.49","0","0","35806.302","0","0","0","0","1155.042","0","0","0","0","0"
"257","Egypt, Arab Rep.","United States","0","76772.36","0","0","203995.128","0","0","0","0","6580.488","0","0","0","0","0"
"258","Egypt, Arab Rep.","Iraq","0","3584.42","0","0","9524.316","0","0","0","0","307.236","0","0","0","0","0"
"259","Egypt, Arab Rep.","Jordan","0","74915.19","0","0","199060.362","0","0","0","0","6421.302","0","0","0","0","0"
"260","Egypt, Arab Rep.","Kuwait","0","91765.59","0","0","243834.282","0","0","0","0","7865.622","0","0","0","0","0"
"261","Egypt, Arab Rep.","Lebanon","0","21949.83","0","0","58323.834","0","0","0","0","1881.414","0","0","0","0","0"
"262","Egypt, Arab Rep.","Saudi Arabia","0","744563.54","0","0","1978411.692","0","0","0","0","63819.732","0","0","0","0","0"
"263","Egypt, Arab Rep.","Sudan","0","468.16","0","0","1243.968","0","0","0","0","40.128","0","0","0","0","0"
"264","Egypt, Arab Rep.","Turkey","0","438.27","0","0","1164.546","0","0","0","0","37.566","0","0","0","0","0"
"265","Egypt, Arab Rep.","France","0","7582.68","0","0","20148.264","0","0","0","0","649.944","0","0","0","0","0"
"266","Egypt, Arab Rep.","Japan","0","641.83","0","0","1705.434","0","0","0","0","55.014","0","0","0","0","0"
