"","Origin","Destination","Mandarin","English","Hindi","Spanish","Arabic","Malay","Russian","Bengali","Portuguese","French","Hausa","Punjabi","Japanese","German","Persian"
"32","India","Saudi Arabia","0","371173.9224","1399508.232","0","1308235.956","0","0","243392.736","0","0","0","91272.276","0","0","0"
"33","India","Sudan","0","1457.5462","5495.666","0","5137.253","0","0","955.768","0","0","0","358.413","0","0","0"
"34","India","Turkey","0","211.5724","797.732","0","0","0","0","138.736","0","0","0","52.026","0","0","0"
"35","India","France","0","20319.7222","76615.346","0","0","0","0","13324.408","0","0","0","4996.653","0","0","0"
"36","India","Japan","0","2233.1856","8420.208","0","0","0","0","1464.384","0","0","0","549.144","7871.064","0","0"
"37","India","Singapore","0","68925.0936","57437.578","0","0","0","0","9989.144","0","0","0","3745.929","0","0","0"
"38","Bangladesh","United Arab Emirates","0","29738.07","0","0","71040.945","0","0","163228.962","0","0","0","0","0","0","0"
"39","Bangladesh","Qatar","0","9050.04","0","0","21619.54","0","0","49674.664","0","0","0","0","0","0","0"
"40","Bangladesh","Oman","0","48115.8","0","0","114943.3","0","0","264102.28","0","0","0","0","0","0","0"
"41","Bangladesh","Switzerland","0","363.456","0","0","0","0","0","1994.9696","0","0","0","0","0","868.256","0"
"42","Bangladesh","Afghanistan","0","22171.554","0","0","52965.379","0","0","121697.1964","0","0","0","0","0","0","0"
"43","Bangladesh","Australia","0","12430.336","0","0","0","0","0","20133.0688","0","0","0","0","0","0","0"
"44","Bangladesh","Canada","0","27515.087","0","0","0","0","0","44565.4196","0","0","0","0","0","0","0"
"45","Bangladesh","Germany","0","5840.514","0","0","0","0","0","32057.9324","0","0","0","0","0","13952.339","0"
"46","Bangladesh","United Kingdom","0","275760.626","0","0","0","0","0","446641.8008","0","0","0","0","0","0","0"
"47","Bangladesh","United States","0","128795.156","0","0","0","0","0","208605.9248","0","0","0","0","0","0","0"
"48","Bangladesh","Jordan","0","2584.53","0","0","6174.155","0","0","14186.198","0","0","0","0","0","0","0"
"49","Bangladesh","Kuwait","0","17722.44","0","0","42336.94","0","0","97276.504","0","0","0","0","0","0","0"
"50","Bangladesh","Lebanon","0","5881.176","0","0","14049.476","0","0","32281.1216","0","0","0","0","0","0","0"
"51","Bangladesh","Malaysia","0","35415.972","0","0","0","84604.822","0","194394.3352","0","0","0","0","0","0","0"
"52","Bangladesh","Saudi Arabia","0","198916.164","0","0","475188.614","0","0","1091828.7224","0","0","0","0","0","0","0"
"53","Bangladesh","France","0","4369.122","0","0","0","0","0","23981.6252","0","10437.347","0","0","0","0","0"
"54","Bangladesh","Japan","0","3323.268","0","0","0","0","0","18241.0488","0","0","0","0","7938.918","0","0"
"55","Bangladesh","Singapore","0","29126.951","0","0","0","0","0","47176.1108","0","0","0","0","0","0","0"
"56","China","Switzerland","8905.314","134.929","0","0","0","0","0","0","0","0","0","0","0","5801.947","0"
"57","China","Australia","249399.942","166266.628","0","0","0","0","0","0","0","0","0","0","0","0","0"
"58","China","Canada","489197.28","326131.52","0","0","0","0","0","0","0","0","0","0","0","0","0"
"59","China","Germany","119496.498","1810.553","0","0","0","0","0","0","0","0","0","0","0","77853.779","0"
"60","China","United Kingdom","127088.94","84725.96","0","0","0","0","0","0","0","0","0","0","0","0","0"
"61","China","United States","1587493.248","1058328.832","0","0","0","0","0","0","0","0","0","0","0","0","0"
"62","China","Jordan","12159.642","184.237","0","0","7922.191","0","0","0","0","0","0","0","0","0","0"
"63","China","Malaysia","18682.356","283.066","0","0","0","12171.838","0","0","0","0","0","0","0","0","0"
"64","China","Russia","1970.76","29.86","0","0","0","0","1283.98","0","0","0","0","0","0","0","0"
"65","China","Turkey","1954.722","29.617","0","0","0","0","0","0","0","0","0","0","0","0","0"
"66","China","France","29155.83","441.755","0","0","0","0","0","0","0","18995.465","0","0","0","0","0"
"67","China","Japan","467380.848","7081.528","0","0","0","0","0","0","0","0","0","0","304505.704","0","0"
"68","China","Singapore","271553.634","181035.756","0","0","0","0","0","0","0","0","0","0","0","0","0"
"69","Pakistan","United Arab Emirates","0","870477.495","0","0","656676.005","0","0","0","0","0","0","733033.68","0","0","0"
"70","Pakistan","Qatar","0","47509.671","0","0","35840.629","0","0","0","0","0","0","40008.144","0","0","0"
"71","Pakistan","Oman","0","108665.484","0","0","81975.716","0","0","0","0","0","0","91507.776","0","0","0"
"72","Pakistan","Switzerland","0","2383.968","0","0","0","0","0","0","0","0","0","2007.552","0","1798.432","0"
"73","Pakistan","Afghanistan","0","-1989.015","0","0","-1500.485","0","0","0","0","0","0","-1674.96","0","0","0"
"74","Pakistan","Australia","0","27613","0","0","0","0","0","0","0","0","0","13254.24","0","0","0"
"75","Pakistan","Canada","0","179010.7","0","0","0","0","0","0","0","0","0","85925.136","0","0","0"
"76","Pakistan","Germany","0","53880.504","0","0","0","0","0","0","0","0","0","45373.056","0","40646.696","0"
"77","Pakistan","United Kingdom","0","848801","0","0","0","0","0","0","0","0","0","407424.48","0","0","0"
"78","Pakistan","United States","0","567985.9","0","0","0","0","0","0","0","0","0","272633.232","0","0","0"
"79","Pakistan","Jordan","0","5663.235","0","0","4272.265","0","0","0","0","0","0","4769.04","0","0","0"
"80","Pakistan","Kuwait","0","106989.114","0","0","80711.086","0","0","0","0","0","0","90096.096","0","0","0"
"81","Pakistan","Lebanon","0","30550.176","0","0","23046.624","0","0","0","0","0","0","25726.464","0","0","0"
"82","Pakistan","Malaysia","0","5830.815","0","0","0","4398.685","0","0","0","0","0","4910.16","0","0","0"
"83","Pakistan","Saudi Arabia","0","1099047.609","0","0","829106.091","0","0","0","0","0","0","925513.776","0","0","0"
"84","Pakistan","Turkey","0","1434.006","0","0","0","0","0","0","0","0","0","1207.584","0","0","0"
"85","Pakistan","France","0","50180.349","0","0","0","0","0","0","0","37855.351","0","42257.136","0","0","0"
"86","Pakistan","Japan","0","9803.772","0","0","0","0","0","0","0","0","0","8255.808","7395.828","0","0"
"87","Pakistan","Singapore","0","25755.6","0","0","0","0","0","0","0","0","0","12362.688","0","0","0"
"88","Indonesia","United Arab Emirates","0","0","0","0","6923.172","12075.3","0","0","0","0","0","0","0","0","0"
"89","Indonesia","Qatar","0","0","0","0","13866.898","24186.45","0","0","0","0","0","0","0","0","0"
"90","Indonesia","Switzerland","0","0","0","0","0","1577.025","0","0","0","0","0","0","0","904.161","0"
"91","Indonesia","Australia","0","50072.941","0","0","0","87336.525","0","0","0","0","0","0","0","0","0"
"92","Indonesia","Canada","0","12122.732","0","0","0","21144.3","0","0","0","0","0","0","0","0","0"
"93","Indonesia","Germany","0","0","0","0","0","21160.35","0","0","0","0","0","0","0","12131.934","0"
"94","Indonesia","United Kingdom","0","-937.744","0","0","0","-1635.6","0","0","0","0","0","0","0","0","0"
"95","Indonesia","United States","0","94724.485","0","0","0","165217.125","0","0","0","0","0","0","0","0","0"
"96","Indonesia","Jordan","0","0","0","0","8892.314","15509.85","0","0","0","0","0","0","0","0","0"
"97","Indonesia","Kuwait","0","0","0","0","27117.993","47298.825","0","0","0","0","0","0","0","0","0"
"98","Indonesia","Lebanon","0","0","0","0","9210.17","16064.25","0","0","0","0","0","0","0","0","0"
"99","Indonesia","Malaysia","0","0","0","0","0","1646646","0","0","0","0","0","0","0","0","0"
"100","Indonesia","Saudi Arabia","0","0","0","0","372093.964","649001.1","0","0","0","0","0","0","0","0","0"
"101","Indonesia","France","0","0","0","0","0","33890.625","0","0","0","19430.625","0","0","0","0","0"
"102","Indonesia","Japan","0","0","0","0","0","31142.775","0","0","0","0","0","0","17855.191","0","0"
"103","Indonesia","Singapore","0","54435.42","0","0","0","94945.5","0","0","0","0","0","0","0","0","0"
"104","Philippines","United Arab Emirates","0","13293.6804","0","626.076","8973.756","0","0","0","0","0","0","0","0","0","0"
"105","Philippines","Qatar","0","26747.8848","0","1259.712","18055.872","0","0","0","0","0","0","0","0","0","0"
"106","Philippines","Oman","0","20206.8503","0","951.657","13640.417","0","0","0","0","0","0","0","0","0","0"
"107","Philippines","Switzerland","0","6682.0026","0","314.694","0","0","0","0","0","0","0","0","0","4510.614","0"
"108","Philippines","Australia","0","303534.7183","0","8534.247","0","0","0","0","0","0","0","0","0","0","0"
"109","Philippines","Canada","0","593934.88","0","16699.2","0","0","0","0","0","0","0","0","0","0","0"
"110","Philippines","Germany","0","87194.2799","0","4106.481","0","0","0","0","0","0","0","0","0","58859.561","0"
"111","Philippines","United Kingdom","0","27657.0668","0","777.612","0","0","0","0","0","0","0","0","0","0","0"
"112","Philippines","United States","0","4207631.9142","0","118302.678","0","0","0","0","0","0","0","0","0","0","0"
"113","Philippines","Jordan","0","5811.6695","0","273.705","3923.105","0","0","0","0","0","0","0","0","0","0"
"114","Philippines","Kuwait","0","52098.5738","0","2453.622","35168.582","0","0","0","0","0","0","0","0","0","0"
"115","Philippines","Lebanon","0","17713.696","0","834.24","11957.44","0","0","0","0","0","0","0","0","0","0"
"116","Philippines","Malaysia","0","341224.338","0","16070.22","0","230339.82","0","0","0","0","0","0","0","0","0"
"117","Philippines","Russia","0","8382.92","0","394.8","0","0","5658.8","0","0","0","0","0","0","0","0"
"118","Philippines","Saudi Arabia","0","711333.7595","0","33500.805","480178.205","0","0","0","0","0","0","0","0","0","0"
"119","Philippines","France","0","7423.2795","0","349.605","0","0","0","0","0","5011.005","0","0","0","0","0"
"120","Philippines","Japan","0","184010.0626","0","8666.094","0","0","0","0","0","0","0","0","124214.014","0","0"
"121","Philippines","Singapore","0","35464.5192","0","997.128","0","0","0","0","0","0","0","0","0","0","0"
"122","Sudan","United Arab Emirates","0","0","0","0","80043.18","0","0","0","0","0","0","0","0","0","0"
"123","Sudan","Qatar","0","0","0","0","15496.74","0","0","0","0","0","0","0","0","0","0"
"124","Sudan","Oman","0","0","0","0","18374.79","0","0","0","0","0","0","0","0","0","0"
"125","Sudan","Australia","0","4624.478","0","0","7528.22","0","0","0","0","0","0","0","0","0","0"
"126","Sudan","Canada","0","6260.37","0","0","10191.3","0","0","0","0","0","0","0","0","0","0"
"127","Sudan","United Kingdom","0","-710.016","0","0","-1155.84","0","0","0","0","0","0","0","0","0","0"
"128","Sudan","United States","0","18903.789","0","0","30773.61","0","0","0","0","0","0","0","0","0","0"
"129","Sudan","Iraq","0","0","0","0","2943.08","0","0","0","0","0","0","0","0","0","0"
"130","Sudan","Jordan","0","0","0","0","4530.4","0","0","0","0","0","0","0","0","0","0"
"131","Sudan","Kuwait","0","0","0","0","6972.7","0","0","0","0","0","0","0","0","0","0"
"132","Sudan","Lebanon","0","0","0","0","10224.83","0","0","0","0","0","0","0","0","0","0"
"133","Sudan","Saudi Arabia","0","0","0","0","420352.31","0","0","0","0","0","0","0","0","0","0"
"134","Spain","Switzerland","0","47698.684","0","214210.4536","0","0","0","0","0","23849.342","0","0","0","93229.246","0"
"135","Spain","Australia","0","18692.7","0","28412.904","0","0","0","0","0","3163.38","0","0","0","0","0"
"136","Spain","Canada","0","13960.05","0","21219.276","0","0","0","0","0","2362.47","0","0","0","0","0"
"137","Spain","Germany","0","42423.348","0","190519.3992","0","0","0","0","0","21211.674","0","0","0","82918.362","0"
"138","Spain","United Kingdom","0","72585.24","0","110329.5648","0","0","0","0","0","12283.656","0","0","0","0","0"
"139","Spain","United States","0","167779.235","0","255024.4372","0","0","0","0","0","28393.409","0","0","0","0","0"
"140","Spain","Turkey","0","417.406","0","1874.5324","0","0","0","0","0","208.703","0","0","0","0","0"
"141","Spain","France","0","46961.442","0","210899.5668","0","0","0","0","0","115268.994","0","0","0","0","0"
"142","Spain","Japan","0","901.516","0","4048.6264","0","0","0","0","0","450.758","0","0","1762.054","0","0"
"143","Sri Langka","United Arab Emirates","0","3844.365","0","0","3517.185","0","0","0","0","0","0","0","0","0","0"
"144","Sri Langka","Qatar","0","7968.474","0","0","7290.306","0","0","0","0","0","0","0","0","0","0"
"145","Sri Langka","Oman","0","35141.054","0","0","32150.326","0","0","0","0","0","0","0","0","0","0"
"146","Sri Langka","Switzerland","0","35274.205","0","0","0","0","0","0","0","0","0","0","0","32272.145","0"
"147","Sri Langka","Afghanistan","0","2980.787","0","0","2727.103","0","0","0","0","0","0","0","0","0","0"
"148","Sri Langka","Australia","0","124709.13","0","0","0","0","0","0","0","0","0","0","0","0","0"
"149","Sri Langka","Canada","0","166774.41","0","0","0","0","0","0","0","0","0","0","0","0","0"
"150","Sri Langka","Germany","0","66082.799","0","0","0","0","0","0","0","0","0","0","0","60458.731","0"
"151","Sri Langka","United Kingdom","0","25978.5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"152","Sri Langka","United States","0","62044.47","0","0","0","0","0","0","0","0","0","0","0","0","0"
"153","Sri Langka","Jordan","0","15115.999","0","0","13829.531","0","0","0","0","0","0","0","0","0","0"
"154","Sri Langka","Kuwait","0","15066.508","0","0","13784.252","0","0","0","0","0","0","0","0","0","0"
"155","Sri Langka","Lebanon","0","5182.408","0","0","4741.352","0","0","0","0","0","0","0","0","0","0"
"156","Sri Langka","Malaysia","0","1178.854","0","0","0","1078.526","0","0","0","0","0","0","0","0","0"
"157","Sri Langka","Saudi Arabia","0","157519.419","0","0","144113.511","0","0","0","0","0","0","0","0","0","0"
"158","Sri Langka","France","0","11554.339","0","0","0","0","0","0","0","10570.991","0","0","0","0","0"
"159","Sri Langka","Japan","0","5175.076","0","0","0","0","0","0","0","0","0","0","4734.644","0","0"
"160","Sri Langka","Singapore","0","4446","0","0","0","0","0","0","0","0","0","0","0","0","0"
"161","Myanmar","Australia","0","13200.25","0","0","0","0","0","0","0","0","0","0","0","0","0"
"162","Myanmar","Canada","0","4877.0625","0","0","0","0","0","0","0","0","0","0","0","0","0"
"163","Myanmar","United Kingdom","0","-6252.9475","0","0","0","0","0","0","0","0","0","0","0","0","0"
"164","Myanmar","United States","0","45640.755","0","0","0","0","0","0","0","0","0","0","0","0","0"
"165","Myanmar","Malaysia","0","1134.8595","0","0","0","10844.213","0","0","0","0","0","0","0","0","0"
"166","Myanmar","France","0","156.735","0","0","0","0","0","0","0","1497.69","0","0","0","0","0"
"167","Myanmar","Japan","0","476.145","0","0","0","0","0","0","0","0","0","0","4549.83","0","0"
"168","Libya","Qatar","0","0","0","0","1041.192","0","0","0","0","0","0","0","0","0","0"
"169","Libya","Australia","0","1757.453","0","0","2942.712","0","0","0","0","0","0","0","0","0","0"
"170","Libya","Canada","0","1998.511","0","0","3346.344","0","0","0","0","0","0","0","0","0","0"
"171","Libya","Germany","0","0","0","0","1932.984","0","0","0","0","0","0","0","0","1154.421","0"
"172","Libya","United Kingdom","0","3893.779","0","0","6519.816","0","0","0","0","0","0","0","0","0","0"
"173","Libya","United States","0","34602.874","0","0","57939.696","0","0","0","0","0","0","0","0","0","0"
"174","Libya","Sudan","0","0","0","0","6740.712","0","0","0","0","0","0","0","0","0","0"
"175","Libya","Turkey","0","0","0","0","4700.448","0","0","0","0","0","0","0","0","0","0"
"176","Iran, Islamic Rep.","United Arab Emirates","0","0","0","0","88670.988","0","0","0","0","0","0","0","0","0","121252.4208"
"177","Iran, Islamic Rep.","Qatar","0","0","0","0","3477.281","0","0","0","0","0","0","0","0","0","4754.9796"
"178","Iran, Islamic Rep.","Switzerland","0","0","0","0","0","0","0","0","0","0","0","0","0","3344.927","4573.9932"
"179","Iran, Islamic Rep.","Australia","0","21991.877","0","0","0","0","0","0","0","0","0","0","0","0","30072.6132"
"180","Iran, Islamic Rep.","Canada","0","68534.518","0","0","0","0","0","0","0","0","0","0","0","0","93716.9688"
"181","Iran, Islamic Rep.","Germany","0","0","0","0","0","0","0","0","0","0","0","0","0","118536.982","162092.4312"
"182","Iran, Islamic Rep.","United Kingdom","0","77323.761","0","0","0","0","0","0","0","0","0","0","0","0","105735.7476"
"183","Iran, Islamic Rep.","United States","0","366323.966","0","0","0","0","0","0","0","0","0","0","0","0","500926.7256"
"184","Iran, Islamic Rep.","Iraq","0","0","0","0","-18828.238","0","0","0","0","0","0","0","0","0","-25746.5208"
"185","Iran, Islamic Rep.","Kuwait","0","0","0","0","-4973.724","0","0","0","0","0","0","0","0","0","-6801.2784"
"186","Iran, Islamic Rep.","Lebanon","0","0","0","0","2192.527","0","0","0","0","0","0","0","0","0","2998.1532"
"187","Iran, Islamic Rep.","Russia","0","0","0","0","0","0","10049.96","0","0","0","0","0","0","0","13742.736"
"188","Iran, Islamic Rep.","Saudi Arabia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4977.8316"
"189","Iran, Islamic Rep.","Turkey","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15468.3396"
"190","Iran, Islamic Rep.","France","0","0","0","0","0","0","0","0","0","20557.096","0","0","0","0","28110.6336"
"191","Iran, Islamic Rep.","Japan","0","0","0","0","0","0","0","0","0","0","0","0","5100.144","0","6974.1504"
"192","Nepal","Afghanistan","0","7300.593","0","0","0","6751.086","0","0","0","0","0","0","0","0","0"
"193","Nepal","Australia","0","5024.7985","0","0","0","0","0","0","0","0","0","0","0","0","0"
"194","Nepal","Canada","0","2161.604","0","0","0","0","0","0","0","0","0","0","0","0","0"
"195","Nepal","United States","0","24638.097","0","0","0","0","0","0","0","0","0","0","0","0","0"
"196","Nepal","Malaysia","0","2726.6205","0","0","0","2521.391","0","0","0","0","0","0","0","0","0"
"197","Nepal","Saudi Arabia","0","18990.7395","0","0","0","17561.329","0","0","0","0","0","0","0","0","0"
"198","Nepal","Japan","0","3266.0205","0","0","0","0","0","0","0","0","0","0","3020.191","0","0"
"199","Nepal","Singapore","0","1383.0435","0","0","0","0","0","0","0","0","0","0","0","0","0"
"200","Morocco","United Arab Emirates","0","1048.74","0","749.1","5543.34","0","0","0","0","2322.21","0","0","0","0","0"
"201","Morocco","Qatar","0","1928.108","0","1377.22","10191.428","0","0","0","0","4269.382","0","0","0","0","0"
"202","Morocco","Switzerland","0","1227.1","0","876.5","6486.1","0","0","0","0","2717.15","0","0","0","3768.95","0"
"203","Morocco","Australia","0","1816.647","0","318.71","2358.454","0","0","0","0","988.001","0","0","0","0","0"
"204","Morocco","Canada","0","37285.98","0","6541.4","48406.36","0","0","0","0","20278.34","0","0","0","0","0"
"205","Morocco","Germany","0","29652.448","0","21180.32","156734.368","0","0","0","0","65658.992","0","0","0","91075.376","0"
"206","Morocco","United Kingdom","0","20759.799","0","3642.07","26951.318","0","0","0","0","11290.417","0","0","0","0","0"
"207","Morocco","United States","0","60988.518","0","10699.74","79178.076","0","0","0","0","33169.194","0","0","0","0","0"
"208","Morocco","Lebanon","0","1447.782","0","1034.13","7652.562","0","0","0","0","3205.803","0","0","0","0","0"
"209","Morocco","Saudi Arabia","0","6437.732","0","4598.38","34028.012","0","0","0","0","14254.978","0","0","0","0","0"
"210","Morocco","Sudan","0","455.854","0","325.61","2409.514","0","0","0","0","1009.391","0","0","0","0","0"
"211","Morocco","Turkey","0","778.876","0","556.34","4116.916","0","0","0","0","1724.654","0","0","0","0","0"
"212","Morocco","France","0","125628.496","0","89734.64","664036.336","0","0","0","0","664036.336","0","0","0","0","0"
"213","Mali","Germany","0","0","0","0","0","0","0","0","0","3480.682","0","0","0","8804.078","0"
"214","Mali","United Kingdom","0","3451.438","0","0","0","0","0","0","0","1364.522","0","0","0","0","0"
"215","Mali","United States","0","1449.143","0","0","0","0","0","0","0","572.917","0","0","0","0","0"
"216","Mali","Sudan","0","0","0","0","1312.79","0","0","0","0","519.01","0","0","0","0","0"
"217","Mali","France","0","0","0","0","0","0","0","0","0","6907.882","0","0","0","0","0"
"218","Mexico","Switzerland","0","401.2545","0","2861.66","0","0","0","0","0","0","0","0","0","1337.515","0"
"219","Mexico","Australia","0","1733.3472","0","2852.736","0","0","0","0","0","0","0","0","0","0","0"
"220","Mexico","Canada","0","41109.8103","0","67658.364","0","0","0","0","0","0","0","0","0","0","0"
"221","Mexico","Germany","0","701.8116","0","5005.168","0","0","0","0","0","0","0","0","0","2339.372","0"
"222","Mexico","United States","0","12696690.3713","0","20896163.044","0","0","0","0","0","0","0","0","0","0","0"
"223","Mexico","Malaysia","0","1215.5541","0","8669.068","0","4051.847","0","0","0","0","0","0","0","0","0"
"224","Mexico","Russia","0","6476.832","0","46191.36","0","0","21589.44","0","0","0","0","0","0","0","0"
"225","Mexico","France","0","1211.4519","0","8639.812","0","0","0","0","0","4038.173","0","0","0","0","0"
"226","Mexico","Japan","0","506.5959","0","3612.932","0","0","0","0","0","0","0","0","1688.653","0","0"
"227","Mexico","Singapore","0","2711.5413","0","4462.644","0","0","0","0","0","0","0","0","0","0","0"
"228","Nigeria","Switzerland","0","1440.92676","0","0","0","0","0","0","0","0","1050.8446","0","0","1161.602","0"
"229","Nigeria","Australia","0","2303.86128","0","0","0","0","0","0","0","0","1680.1688","0","0","0","0"
"230","Nigeria","Canada","0","9882.35514","0","0","0","0","0","0","0","0","7207.0419","0","0","0","0"
"231","Nigeria","Germany","0","17660.23392","0","0","0","0","0","0","0","0","12879.3232","0","0","14236.784","0"
"232","Nigeria","United Kingdom","0","122205.24708","0","0","0","0","0","0","0","0","89122.3118","0","0","0","0"
"233","Nigeria","United States","0","190271.5143","0","0","0","0","0","0","0","0","138761.9405","0","0","0","0"
"234","Nigeria","Saudi Arabia","0","17845.75044","0","0","14386.338","0","0","0","0","0","13014.6174","0","0","0","0"
"235","Nigeria","Sudan","0","22751.00352","0","0","18340.704","0","0","0","0","0","16591.9392","0","0","0","0"
"236","Nigeria","France","0","1556.35452","0","0","0","0","0","0","0","1254.654","1135.0242","0","0","0","0"
"237","Nigeria","Japan","0","1620.09582","0","0","0","0","0","0","0","0","1181.5097","0","1306.039","0","0"
"238","Romania","Qatar","0","2729.178","0","440.19","3785.634","0","0","0","0","792.342","0","0","0","0","0"
"239","Romania","Switzerland","0","11292.463","0","1821.365","0","0","0","0","0","3278.457","0","0","0","15663.739","0"
"240","Romania","Australia","0","20705.718","0","1399.035","0","0","0","0","0","2518.263","0","0","0","0","0"
"241","Romania","Canada","0","72654.902","0","4909.115","0","0","0","0","0","8836.407","0","0","0","0","0"
"242","Romania","Germany","0","564205.89","0","91000.95","0","0","0","0","0","163801.71","0","0","0","782608.17","0"
"243","Romania","United Kingdom","0","16694.178","0","1127.985","0","0","0","0","0","2030.373","0","0","0","0","0"
"244","Romania","United States","0","151953.006","0","10267.095","0","0","0","0","0","18480.771","0","0","0","0","0"
"245","Romania","Lebanon","0","2041.102","0","329.21","2831.206","0","0","0","0","592.578","0","0","0","0","0"
"246","Romania","Turkey","0","-22568.031","0","-3640.005","0","0","0","0","0","-6552.009","0","0","0","0","0"
"247","Romania","France","0","40823.683","0","6584.46500000001","0","0","0","0","0","68478.436","0","0","0","0","0"
"248","Romania","Japan","0","807.798","0","130.29","0","0","0","0","0","234.522","0","0","1120.494","0","0"
"249","Egypt, Arab Rep.","United Arab Emirates","0","125740.125","0","0","334109.475","0","0","0","0","10777.725","0","0","0","0","0"
"250","Egypt, Arab Rep.","Qatar","0","47518.275","0","0","126262.845","0","0","0","0","4072.995","0","0","0","0","0"
"251","Egypt, Arab Rep.","Oman","0","35215.355","0","0","93572.229","0","0","0","0","3018.459","0","0","0","0","0"
"252","Egypt, Arab Rep.","Switzerland","0","1149.155","0","0","3053.469","0","0","0","0","98.499","0","0","0","1411.819","0"
"253","Egypt, Arab Rep.","Australia","0","52407.888","0","0","62486.328","0","0","0","0","2015.688","0","0","0","0","0"
"254","Egypt, Arab Rep.","Canada","0","73905.858","0","0","88118.523","0","0","0","0","2842.533","0","0","0","0","0"
"255","Egypt, Arab Rep.","Germany","0","11083.415","0","0","29450.217","0","0","0","0","950.007","0","0","0","13616.767","0"
"256","Egypt, Arab Rep.","United Kingdom","0","37081.044","0","0","44212.014","0","0","0","0","1426.194","0","0","0","0","0"
"257","Egypt, Arab Rep.","United States","0","233994.462","0","0","278993.397","0","0","0","0","8999.787","0","0","0","0","0"
"258","Egypt, Arab Rep.","Iraq","0","4697.315","0","0","12481.437","0","0","0","0","402.627","0","0","0","0","0"
"259","Egypt, Arab Rep.","Jordan","0","104673.555","0","0","278132.589","0","0","0","0","8972.019","0","0","0","0","0"
"260","Egypt, Arab Rep.","Kuwait","0","124160.4","0","0","329911.92","0","0","0","0","10642.32","0","0","0","0","0"
