"","Origin","Destination","Mandarin","English","Hindi","Spanish","Arabic","Malay","Russian","Bengali","Portuguese","French","Hausa","Punjabi","Japanese","German","Persian"
"24","India","Germany","0","9066.9302","34186.786","0","0","0","0","5945.528","0","0","0","2229.573","0","0","0"
"25","India","United Kingdom","0","110979.8864","418448.752","0","0","0","0","72773.696","0","0","0","27290.136","0","0","0"
"26","India","United States","0","256787.9546","968216.878","0","0","0","0","168385.544","0","0","0","63144.579","0","0","0"
"27","India","Iraq","0","-163.419","-616.17","0","0","0","0","-107.16","0","0","0","-40.185","0","0","0"
"28","India","Jordan","0","738.7344","2785.392","0","0","0","0","484.416","0","0","0","181.656","0","0","0"
"29","India","Kuwait","0","30937.0528","116647.904","0","0","0","0","20286.592","0","0","0","7607.472","0","0","0"
"30","India","Lebanon","0","9105.47000000001","34332.1","0","0","0","0","5970.80000000001","0","0","0","2239.05","0","0","0"
"31","India","Malaysia","0","8260.3272","31145.496","0","0","0","0","5416.608","0","0","0","2031.228","0","0","0"
"32","India","Saudi Arabia","0","301591.2712","1137147.416","0","0","0","0","197764.768","0","0","0","74161.788","0","0","0"
"33","India","Sudan","0","1218.8898","4595.814","0","0","0","0","799.272","0","0","0","299.727","0","0","0"
"34","India","Turkey","0","183.0244","690.092","0","0","0","0","120.016","0","0","0","45.006","0","0","0"
"35","India","France","0","17236.953","64991.79","0","0","0","0","11302.92","0","0","0","4238.595","0","0","0"
"36","India","Japan","0","1808.772","6819.96","0","0","0","0","1186.08","0","0","0","444.78","0","0","0"
"37","India","Singapore","0","13521.1746","50981.478","0","0","0","0","8866.344","0","0","0","3324.879","0","0","0"
"38","Bangladesh","United Arab Emirates","0","24078.69","0","0","0","0","0","132165.254","0","0","0","0","0","0","0"
"39","Bangladesh","Qatar","0","7290","0","0","0","0","0","40014","0","0","0","0","0","0","0"
"40","Bangladesh","Oman","0","39130.056","0","0","0","0","0","214780.5296","0","0","0","0","0","0","0"
"41","Bangladesh","Switzerland","0","295.632","0","0","0","0","0","1622.6912","0","0","0","0","0","0","0"
"42","Bangladesh","Afghanistan","0","18059.238","0","0","0","0","0","99125.1508","0","0","0","0","0","0","0"
"43","Bangladesh","Australia","0","2948.832","0","0","0","0","0","16185.8112","0","0","0","0","0","0","0"
"44","Bangladesh","Canada","0","6581.754","0","0","0","0","0","36126.5164","0","0","0","0","0","0","0"
"45","Bangladesh","Germany","0","4694.886","0","0","0","0","0","25769.7076","0","0","0","0","0","0","0"
"46","Bangladesh","United Kingdom","0","65870.532","0","0","0","0","0","361556.0312","0","0","0","0","0","0","0"
"47","Bangladesh","United States","0","30540.6","0","0","0","0","0","167633.96","0","0","0","0","0","0","0"
"48","Bangladesh","Jordan","0","2070.558","0","0","0","0","0","11365.0628","0","0","0","0","0","0","0"
"49","Bangladesh","Kuwait","0","14310.648","0","0","0","0","0","78549.5568","0","0","0","0","0","0","0"
"50","Bangladesh","Lebanon","0","4729.032","0","0","0","0","0","25957.1312","0","0","0","0","0","0","0"
"51","Bangladesh","Malaysia","0","28616.724","0","0","0","0","0","157074.0184","0","0","0","0","0","0","0"
"52","Bangladesh","Saudi Arabia","0","161626.068","0","0","0","0","0","887147.5288","0","0","0","0","0","0","0"
"53","Bangladesh","France","0","3717.846","0","0","0","0","0","20406.8436","0","0","0","0","0","0","0"
"54","Bangladesh","Japan","0","2678.652","0","0","0","0","0","14702.8232","0","0","0","0","0","0","0"
"55","Bangladesh","Singapore","0","7002.306","0","0","0","0","0","38434.8796","0","0","0","0","0","0","0"
"56","China","Switzerland","7270.494","110.159","0","0","0","0","0","0","0","0","0","0","0","0","0"
"57","China","Australia","202724.874","3071.589","0","0","0","0","0","0","0","0","0","0","0","0","0"
"58","China","Canada","399905.616","6059.176","0","0","0","0","0","0","0","0","0","0","0","0","0"
"59","China","Germany","95875.23","1452.655","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60","China","United Kingdom","103637.82","1570.27","0","0","0","0","0","0","0","0","0","0","0","0","0"
"61","China","United States","1300317.48","19701.78","0","0","0","0","0","0","0","0","0","0","0","0","0"
"62","China","Jordan","9729.39","147.415","0","0","0","0","0","0","0","0","0","0","0","0","0"
"63","China","Malaysia","42519.972","644.242","0","0","0","0","0","0","0","0","0","0","0","0","0"
"64","China","Russia","1576.608","23.888","0","0","0","0","0","0","0","0","0","0","0","0","0"
"65","China","Turkey","1565.19","23.715","0","0","0","0","0","0","0","0","0","0","0","0","0"
"66","China","France","24521.178","371.533","0","0","0","0","0","0","0","0","0","0","0","0","0"
"67","China","Japan","381966.816","5787.376","0","0","0","0","0","0","0","0","0","0","0","0","0"
"68","China","Singapore","250844.286","3800.671","0","0","0","0","0","0","0","0","0","0","0","0","0"
"69","Pakistan","United Arab Emirates","0","704818.965","0","0","0","0","0","0","0","0","0","593531.76","0","0","0"
"70","Pakistan","Qatar","0","38456.589","0","0","0","0","0","0","0","0","0","32384.496","0","0","0"
"71","Pakistan","Oman","0","88371.888","0","0","0","0","0","0","0","0","0","74418.432","0","0","0"
"72","Pakistan","Switzerland","0","1973.796","0","0","0","0","0","0","0","0","0","1662.144","0","0","0"
"73","Pakistan","Afghanistan","0","799.538999999998","0","0","0","0","0","0","0","0","0","673.295999999999","0","0","0"
"74","Pakistan","Australia","0","12806.874","0","0","0","0","0","0","0","0","0","10784.736","0","0","0"
"75","Pakistan","Canada","0","82766.337","0","0","0","0","0","0","0","0","0","69697.968","0","0","0"
"76","Pakistan","Germany","0","43958.4","0","0","0","0","0","0","0","0","0","37017.6","0","0","0"
"77","Pakistan","United Kingdom","0","400804.734","0","0","0","0","0","0","0","0","0","337519.776","0","0","0"
"78","Pakistan","United States","0","261249.981","0","0","0","0","0","0","0","0","0","219999.984","0","0","0"
"79","Pakistan","Jordan","0","4690.245","0","0","0","0","0","0","0","0","0","3949.68","0","0","0"
"80","Pakistan","Kuwait","0","88048.242","0","0","0","0","0","0","0","0","0","74145.888","0","0","0"
"81","Pakistan","Lebanon","0","24555.828","0","0","0","0","0","0","0","0","0","20678.592","0","0","0"
"82","Pakistan","Malaysia","0","5949.945","0","0","0","0","0","0","0","0","0","5010.48","0","0","0"
"83","Pakistan","Saudi Arabia","0","893013.015","0","0","0","0","0","0","0","0","0","752010.96","0","0","0"
"84","Pakistan","Turkey","0","1170.21","0","0","0","0","0","0","0","0","0","985.44","0","0","0"
"85","Pakistan","France","0","42563.439","0","0","0","0","0","0","0","0","0","35842.896","0","0","0"
"86","Pakistan","Japan","0","7922.316","0","0","0","0","0","0","0","0","0","6671.424","0","0","0"
"87","Pakistan","Singapore","0","11952.216","0","0","0","0","0","0","0","0","0","10065.024","0","0","0"
"88","Indonesia","United Arab Emirates","0","0","0","0","0","9777.3","0","0","0","0","0","0","0","0","0"
"89","Indonesia","Qatar","0","0","0","0","0","19389.15","0","0","0","0","0","0","0","0","0"
"90","Indonesia","Switzerland","0","0","0","0","0","1305.075","0","0","0","0","0","0","0","0","0"
"91","Indonesia","Australia","0","0","0","0","0","71499.675","0","0","0","0","0","0","0","0","0"
"92","Indonesia","Canada","0","0","0","0","0","17179.5","0","0","0","0","0","0","0","0","0"
"93","Indonesia","Germany","0","0","0","0","0","17545.35","0","0","0","0","0","0","0","0","0"
"94","Indonesia","United Kingdom","0","0","0","0","0","-916.2","0","0","0","0","0","0","0","0","0"
"95","Indonesia","United States","0","0","0","0","0","134129.475","0","0","0","0","0","0","0","0","0"
"96","Indonesia","Jordan","0","0","0","0","0","12412.05","0","0","0","0","0","0","0","0","0"
"97","Indonesia","Kuwait","0","0","0","0","0","38185.575","0","0","0","0","0","0","0","0","0"
"98","Indonesia","Lebanon","0","0","0","0","0","12868.95","0","0","0","0","0","0","0","0","0"
"99","Indonesia","Malaysia","0","0","0","0","0","1330059.3","0","0","0","0","0","0","0","0","0"
"100","Indonesia","Saudi Arabia","0","0","0","0","0","527335.2","0","0","0","0","0","0","0","0","0"
"101","Indonesia","France","0","0","0","0","0","28761.075","0","0","0","0","0","0","0","0","0"
"102","Indonesia","Japan","0","0","0","0","0","25266.225","0","0","0","0","0","0","0","0","0"
"103","Indonesia","Singapore","0","0","0","0","0","80103","0","0","0","0","0","0","0","0","0"
"104","Philippines","United Arab Emirates","0","10763.7712","0","506.928","0","0","0","0","0","0","0","0","0","0","0"
"105","Philippines","Qatar","0","21456.1984","0","1010.496","0","0","0","0","0","0","0","0","0","0","0"
"106","Philippines","Oman","0","16433.1349","0","773.931","0","0","0","0","0","0","0","0","0","0","0"
"107","Philippines","Switzerland","0","5420.7426","0","255.294","0","0","0","0","0","0","0","0","0","0","0"
"108","Philippines","Australia","0","146316.5431","0","6890.889","0","0","0","0","0","0","0","0","0","0","0"
"109","Philippines","Canada","0","287809.8496","0","13554.624","0","0","0","0","0","0","0","0","0","0","0"
"110","Philippines","Germany","0","70063.1841","0","3299.679","0","0","0","0","0","0","0","0","0","0","0"
"111","Philippines","United Kingdom","0","13841.2456","0","651.864","0","0","0","0","0","0","0","0","0","0","0"
"112","Philippines","United States","0","2053237.3862","0","96698.778","0","0","0","0","0","0","0","0","0","0","0"
"113","Philippines","Jordan","0","4669.5285","0","219.915","0","0","0","0","0","0","0","0","0","0","0"
"114","Philippines","Kuwait","0","42066.0786","0","1981.134","0","0","0","0","0","0","0","0","0","0","0"
"115","Philippines","Lebanon","0","14198.4752","0","668.688","0","0","0","0","0","0","0","0","0","0","0"
"116","Philippines","Malaysia","0","276952.0572","0","13043.268","0","0","0","0","0","0","0","0","0","0","0"
"117","Philippines","Russia","0","6706.336","0","315.84","0","0","0","0","0","0","0","0","0","0","0"
"118","Philippines","Saudi Arabia","0","577982.5233","0","27220.527","0","0","0","0","0","0","0","0","0","0","0"
"119","Philippines","France","0","6254.6393","0","294.567","0","0","0","0","0","0","0","0","0","0","0"
"120","Philippines","Japan","0","148510.0526","0","6994.194","0","0","0","0","0","0","0","0","0","0","0"
"121","Philippines","Singapore","0","17400.0372","0","819.468","0","0","0","0","0","0","0","0","0","0","0"
"122","Sudan","United Arab Emirates","0","0","0","0","64810.34","0","0","0","0","0","0","0","0","0","0"
"123","Sudan","Qatar","0","0","0","0","12446.14","0","0","0","0","0","0","0","0","0","0"
"124","Sudan","Oman","0","0","0","0","14943.25","0","0","0","0","0","0","0","0","0","0"
"125","Sudan","Australia","0","0","0","0","6106.38","0","0","0","0","0","0","0","0","0","0"
"126","Sudan","Canada","0","0","0","0","8265.18","0","0","0","0","0","0","0","0","0","0"
"127","Sudan","United Kingdom","0","0","0","0","-847.56","0","0","0","0","0","0","0","0","0","0"
"128","Sudan","United States","0","0","0","0","24849.23","0","0","0","0","0","0","0","0","0","0"
"129","Sudan","Iraq","0","0","0","0","2472.96","0","0","0","0","0","0","0","0","0","0"
"130","Sudan","Jordan","0","0","0","0","3671.36","0","0","0","0","0","0","0","0","0","0"
"131","Sudan","Kuwait","0","0","0","0","5753.86","0","0","0","0","0","0","0","0","0","0"
"132","Sudan","Lebanon","0","0","0","0","8194.97","0","0","0","0","0","0","0","0","0","0"
"133","Sudan","Saudi Arabia","0","0","0","0","341550.37","0","0","0","0","0","0","0","0","0","0"
"134","Spain","Switzerland","0","41882.676","0","188091.2904","0","0","0","0","0","20941.338","0","0","0","0","0"
"135","Spain","Australia","0","5483.808","0","24627.2832","0","0","0","0","0","2741.904","0","0","0","0","0"
"136","Spain","Canada","0","4311.34","0","19361.836","0","0","0","0","0","2155.67","0","0","0","0","0"
"137","Spain","Germany","0","40218.772","0","180618.8488","0","0","0","0","0","20109.386","0","0","0","0","0"
"138","Spain","United Kingdom","0","21038.072","0","94480.0688","0","0","0","0","0","10519.036","0","0","0","0","0"
"139","Spain","United States","0","48502.806","0","217821.6924","0","0","0","0","0","24251.403","0","0","0","0","0"
"140","Spain","Turkey","0","341.77","0","1534.858","0","0","0","0","0","170.885","0","0","0","0","0"
"141","Spain","France","0","55069.278","0","247311.1212","0","0","0","0","0","27534.639","0","0","0","0","0"
"142","Spain","Japan","0","726.748","0","3263.7592","0","0","0","0","0","363.374","0","0","0","0","0"
"143","Sri Langka","United Arab Emirates","0","3112.763","0","0","0","0","0","0","0","0","0","0","0","0","0"
"144","Sri Langka","Qatar","0","6416.534","0","0","0","0","0","0","0","0","0","0","0","0","0"
"145","Sri Langka","Oman","0","28578.35","0","0","0","0","0","0","0","0","0","0","0","0","0"
"146","Sri Langka","Switzerland","0","28328.827","0","0","0","0","0","0","0","0","0","0","0","0","0"
"147","Sri Langka","Afghanistan","0","2438.877","0","0","0","0","0","0","0","0","0","0","0","0","0"
"148","Sri Langka","Australia","0","53051.109","0","0","0","0","0","0","0","0","0","0","0","0","0"
"149","Sri Langka","Canada","0","70607.301","0","0","0","0","0","0","0","0","0","0","0","0","0"
"150","Sri Langka","Germany","0","53172.557","0","0","0","0","0","0","0","0","0","0","0","0","0"
"151","Sri Langka","United Kingdom","0","12658.886","0","0","0","0","0","0","0","0","0","0","0","0","0"
"152","Sri Langka","United States","0","26197.659","0","0","0","0","0","0","0","0","0","0","0","0","0"
"153","Sri Langka","Jordan","0","12157.725","0","0","0","0","0","0","0","0","0","0","0","0","0"
"154","Sri Langka","Kuwait","0","12165.104","0","0","0","0","0","0","0","0","0","0","0","0","0"
"155","Sri Langka","Lebanon","0","4168.9","0","0","0","0","0","0","0","0","0","0","0","0","0"
"156","Sri Langka","Malaysia","0","1204.986","0","0","0","0","0","0","0","0","0","0","0","0","0"
"157","Sri Langka","Saudi Arabia","0","127989.789","0","0","0","0","0","0","0","0","0","0","0","0","0"
"158","Sri Langka","France","0","9634.765","0","0","0","0","0","0","0","0","0","0","0","0","0"
"159","Sri Langka","Japan","0","4166.644","0","0","0","0","0","0","0","0","0","0","0","0","0"
"160","Sri Langka","Singapore","0","1966.104","0","0","0","0","0","0","0","0","0","0","0","0","0"
"161","Myanmar","Australia","0","1032.246","0","0","0","0","0","0","0","0","0","0","0","0","0"
"162","Myanmar","Canada","0","375.4845","0","0","0","0","0","0","0","0","0","0","0","0","0"
"163","Myanmar","United Kingdom","0","-361.9395","0","0","0","0","0","0","0","0","0","0","0","0","0"
"164","Myanmar","United States","0","3506.211","0","0","0","0","0","0","0","0","0","0","0","0","0"
"165","Myanmar","Malaysia","0","913.7565","0","0","0","0","0","0","0","0","0","0","0","0","0"
"166","Myanmar","France","0","133.371","0","0","0","0","0","0","0","0","0","0","0","0","0"
"167","Myanmar","Japan","0","382.509","0","0","0","0","0","0","0","0","0","0","0","0","0"
"168","Libya","Qatar","0","0","0","0","881.496","0","0","0","0","0","0","0","0","0","0"
"169","Libya","Australia","0","0","0","0","2402.28","0","0","0","0","0","0","0","0","0","0"
"170","Libya","Canada","0","0","0","0","2854.872","0","0","0","0","0","0","0","0","0","0"
"171","Libya","Germany","0","0","0","0","1565.64","0","0","0","0","0","0","0","0","0","0"
"172","Libya","United Kingdom","0","0","0","0","5499.288","0","0","0","0","0","0","0","0","0","0"
"173","Libya","United States","0","0","0","0","46881.936","0","0","0","0","0","0","0","0","0","0"
"174","Libya","Sudan","0","0","0","0","8650.296","0","0","0","0","0","0","0","0","0","0"
"175","Libya","Turkey","0","0","0","0","3814.272","0","0","0","0","0","0","0","0","0","0"
"176","Iran, Islamic Rep.","United Arab Emirates","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98177.184"
"177","Iran, Islamic Rep.","Qatar","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4140.7548"
"178","Iran, Islamic Rep.","Switzerland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3841.4628"
"179","Iran, Islamic Rep.","Australia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24299.2764"
"180","Iran, Islamic Rep.","Canada","0","0","0","0","0","0","0","0","0","0","0","0","0","0","76012.2888"
"181","Iran, Islamic Rep.","Germany","0","0","0","0","0","0","0","0","0","0","0","0","0","0","132115.956"
"182","Iran, Islamic Rep.","United Kingdom","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85893.9228"
"183","Iran, Islamic Rep.","United States","0","0","0","0","0","0","0","0","0","0","0","0","0","0","407144.2536"
"184","Iran, Islamic Rep.","Iraq","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-17850.6216"
"185","Iran, Islamic Rep.","Kuwait","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-972.316800000003"
"186","Iran, Islamic Rep.","Lebanon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2483.418"
"187","Iran, Islamic Rep.","Russia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10994.1888"
"188","Iran, Islamic Rep.","Saudi Arabia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4044.6756"
"189","Iran, Islamic Rep.","Turkey","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13105.4028"
"190","Iran, Islamic Rep.","France","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23739.912"
"191","Iran, Islamic Rep.","Japan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5594.4672"
"192","Nepal","Afghanistan","0","6037.095","0","0","0","0","0","0","0","0","0","0","0","0","0"
"193","Nepal","Australia","0","2096.4525","0","0","0","0","0","0","0","0","0","0","0","0","0"
"194","Nepal","Canada","0","910.842","0","0","0","0","0","0","0","0","0","0","0","0","0"
"195","Nepal","United States","0","10294.077","0","0","0","0","0","0","0","0","0","0","0","0","0"
"196","Nepal","Malaysia","0","2239.3935","0","0","0","0","0","0","0","0","0","0","0","0","0"
"197","Nepal","Saudi Arabia","0","15430.6065","0","0","0","0","0","0","0","0","0","0","0","0","0"
"198","Nepal","Japan","0","2636.6895","0","0","0","0","0","0","0","0","0","0","0","0","0"
"199","Nepal","Singapore","0","603.8955","0","0","0","0","0","0","0","0","0","0","0","0","0"
"200","Morocco","United Arab Emirates","0","849.156","0","606.54","4488.396","0","0","0","0","1880.274","0","0","0","0","0"
"201","Morocco","Qatar","0","1673.084","0","1195.06","8843.444","0","0","0","0","3704.686","0","0","0","0","0"
"202","Morocco","Switzerland","0","1179.612","0","842.58","6235.092","0","0","0","0","2611.998","0","0","0","0","0"
"203","Morocco","Australia","0","368.382","0","263.13","1947.162","0","0","0","0","815.703","0","0","0","0","0"
"204","Morocco","Canada","0","7437.864","0","5312.76","39314.424","0","0","0","0","16469.556","0","0","0","0","0"
"205","Morocco","Germany","0","24370.08","0","17407.2","128813.28","0","0","0","0","53962.32","0","0","0","0","0"
"206","Morocco","United Kingdom","0","4322.094","0","3087.21","22845.354","0","0","0","0","9570.351","0","0","0","0","0"
"207","Morocco","United States","0","12173.812","0","8695.58","64347.292","0","0","0","0","26956.298","0","0","0","0","0"
"208","Morocco","Lebanon","0","1176.77","0","840.55","6220.07","0","0","0","0","2605.705","0","0","0","0","0"
"209","Morocco","Saudi Arabia","0","5230.876","0","3736.34","27648.916","0","0","0","0","11582.654","0","0","0","0","0"
"210","Morocco","Sudan","0","586.418","0","418.87","3099.638","0","0","0","0","1298.497","0","0","0","0","0"
"211","Morocco","Turkey","0","742.196","0","530.14","3923.036","0","0","0","0","1643.434","0","0","0","0","0"
"212","Morocco","France","0","109583.656","0","78274.04","579227.896","0","0","0","0","242649.524","0","0","0","0","0"
"213","Mali","Germany","0","0","0","0","0","0","0","0","0","2800.07","0","0","0","0","0"
"214","Mali","United Kingdom","0","0","0","0","0","0","0","0","0","1102.722","0","0","0","0","0"
"215","Mali","United States","0","0","0","0","0","0","0","0","0","463.199","0","0","0","0","0"
"216","Mali","Sudan","0","0","0","0","0","0","0","0","0","443.666","0","0","0","0","0"
"217","Mali","France","0","0","0","0","0","0","0","0","0","5830.762","0","0","0","0","0"
"218","Mexico","Switzerland","0","330.5367","0","2357.316","0","0","0","0","0","0","0","0","0","0","0"
"219","Mexico","Australia","0","322.6548","0","2301.104","0","0","0","0","0","0","0","0","0","0","0"
"220","Mexico","Canada","0","8848.4067","0","63104.916","0","0","0","0","0","0","0","0","0","0","0"
"221","Mexico","Germany","0","574.6176","0","4098.048","0","0","0","0","0","0","0","0","0","0","0"
"222","Mexico","United States","0","2382012.0513","0","16987992.924","0","0","0","0","0","0","0","0","0","0","0"
"223","Mexico","Malaysia","0","978.4263","0","6977.924","0","0","0","0","0","0","0","0","0","0","0"
"224","Mexico","Russia","0","5181.4656","0","36953.088","0","0","0","0","0","0","0","0","0","0","0"
"225","Mexico","France","0","1021.3833","0","7284.284","0","0","0","0","0","0","0","0","0","0","0"
"226","Mexico","Japan","0","407.7561","0","2908.028","0","0","0","0","0","0","0","0","0","0","0"
"227","Mexico","Singapore","0","504.9705","0","3601.34","0","0","0","0","0","0","0","0","0","0","0"
"228","Nigeria","Switzerland","0","1170.17292","0","0","0","0","0","0","0","0","853.3882","0","0","0","0"
"229","Nigeria","Australia","0","1879.7016","0","0","0","0","0","0","0","0","1370.836","0","0","0","0"
"230","Nigeria","Canada","0","8478.33966","0","0","0","0","0","0","0","0","6183.1161","0","0","0","0"
"231","Nigeria","Germany","0","14315.3892","0","0","0","0","0","0","0","0","10439.982","0","0","0","0"
"232","Nigeria","United Kingdom","0","100618.54908","0","0","0","0","0","0","0","0","73379.4818","0","0","0","0"
"233","Nigeria","United States","0","153962.01618","0","0","0","0","0","0","0","0","112282.0103","0","0","0","0"
"234","Nigeria","Saudi Arabia","0","14500.26564","0","0","0","0","0","0","0","0","10574.8094","0","0","0","0"
"235","Nigeria","Sudan","0","19454.59152","0","0","0","0","0","0","0","0","14187.9192","0","0","0","0"
"236","Nigeria","France","0","1776.11532","0","0","0","0","0","0","0","0","1295.2922","0","0","0","0"
"237","Nigeria","Japan","0","1300.1625","0","0","0","0","0","0","0","0","948.1875","0","0","0","0"
"238","Romania","Qatar","0","2461.09","0","396.95","0","0","0","0","0","714.51","0","0","0","0","0"
"239","Romania","Switzerland","0","9287.197","0","1497.935","0","0","0","0","0","2696.283","0","0","0","0","0"
"240","Romania","Australia","0","7283.295","0","1174.725","0","0","0","0","0","2114.505","0","0","0","0","0"
"241","Romania","Canada","0","25843.491","0","4168.305","0","0","0","0","0","7502.949","0","0","0","0","0"
"242","Romania","Germany","0","461328.67","0","74407.85","0","0","0","0","0","133934.13","0","0","0","0","0"
"243","Romania","United Kingdom","0","6258.001","0","1009.355","0","0","0","0","0","1816.839","0","0","0","0","0"
"244","Romania","United States","0","56162.855","0","9058.525","0","0","0","0","0","16305.345","0","0","0","0","0"
"245","Romania","Lebanon","0","1687.082","0","272.11","0","0","0","0","0","489.798","0","0","0","0","0"
"246","Romania","Turkey","0","-15436.729","0","-2489.795","0","0","0","0","0","-4481.631","0","0","0","0","0"
"247","Romania","France","0","35235.561","0","5683.15500000001","0","0","0","0","0","10229.679","0","0","0","0","0"
"248","Romania","Japan","0","647.342","0","104.41","0","0","0","0","0","187.938","0","0","0","0","0"
"249","Egypt, Arab Rep.","United Arab Emirates","0","101810.835","0","0","270525.933","0","0","0","0","8726.643","0","0","0","0","0"
"250","Egypt, Arab Rep.","Qatar","0","38337.985","0","0","101869.503","0","0","0","0","3286.113","0","0","0","0","0"
"251","Egypt, Arab Rep.","Oman","0","28638.785","0","0","76097.343","0","0","0","0","2454.753","0","0","0","0","0"
"252","Egypt, Arab Rep.","Switzerland","0","939.925","0","0","2497.515","0","0","0","0","80.565","0","0","0","0","0"
"253","Egypt, Arab Rep.","Australia","0","20423.06","0","0","54266.988","0","0","0","0","1750.548","0","0","0","0","0"
"254","Egypt, Arab Rep.","Canada","0","27189.015","0","0","72245.097","0","0","0","0","2330.487","0","0","0","0","0"
"255","Egypt, Arab Rep.","Germany","0","9222.885","0","0","24506.523","0","0","0","0","790.533","0","0","0","0","0"
"256","Egypt, Arab Rep.","United Kingdom","0","14529.97","0","0","38608.206","0","0","0","0","1245.426","0","0","0","0","0"
"257","Egypt, Arab Rep.","United States","0","86180.745","0","0","228994.551","0","0","0","0","7386.921","0","0","0","0","0"
"258","Egypt, Arab Rep.","Iraq","0","3955.385","0","0","10510.023","0","0","0","0","339.033","0","0","0","0","0"
"259","Egypt, Arab Rep.","Jordan","0","84834.645","0","0","225417.771","0","0","0","0","7271.541","0","0","0","0","0"
"260","Egypt, Arab Rep.","Kuwait","0","102563.86","0","0","272526.828","0","0","0","0","8791.188","0","0","0","0","0"
"261","Egypt, Arab Rep.","Lebanon","0","25005.96","0","0","66444.408","0","0","0","0","2143.368","0","0","0","0","0"
"262","Egypt, Arab Rep.","Saudi Arabia","0","841656.34","0","0","2236401.132","0","0","0","0","72141.972","0","0","0","0","0"
"263","Egypt, Arab Rep.","Sudan","0","423.22","0","0","1124.556","0","0","0","0","36.276","0","0","0","0","0"
"264","Egypt, Arab Rep.","Turkey","0","424.935","0","0","1129.113","0","0","0","0","36.423","0","0","0","0","0"
"265","Egypt, Arab Rep.","France","0","8207.43","0","0","21808.314","0","0","0","0","703.494","0","0","0","0","0"
"266","Egypt, Arab Rep.","Japan","0","730.835","0","0","1941.933","0","0","0","0","62.643","0","0","0","0","0"
