"Data Source","World Development Indicators",

"Last Updated Date","2018-01-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Dominica","DMA","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","74.7409676","75.06884951","73.52780722","66.20313443","62.83990964","57.9241155","48.73410595","45.60348475","37.42748431","40.33521394","28.80271853","34.09610168","37.59869079","39.26747879","35.31876262","25.81051251","",
"Denmark","DNK","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","102.3419204","109.1334895","107.9625293","110.8899297","117.6814988","122.9508197","127.5175644","128.9227166","114.6370023","117.0960187","121.4285714","120.3747073","120.4918033","122.9508197","123.8875878","124.5901639","",
"Dominican Republic","DOM","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","82.2776608","91.76443508","69.09900119","67.72412841","78.81526515","67.94086987","65.1536983","70.78551268","74.26383067","74.16875178","78.37889892","70.97759147","66.90853197","57.49399792","66.65942141","85.15123731","93.20153875","99.341971","91.10179579","84.18397085","100","94.19935486","92.12416212","96.00676854","100.4527555","99.98613626","103.4237737","103.252566","91.79371137","80.20419577","94.95711262","107.8646329","116.4280553","128.4501955","130.2838173","133.9091849","142.8443643","",
"Algeria","DZA","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","48.17239403","47.49587595","52.44086963","55.35317443","57.97672418","60.61648678","64.62598348","67.29436845","62.79520226","72.638124","77.19399538","74.99014251","77.92532717","77.20021318","74.09669969","78.22800756","84.37659338","90.26635874","93.13457905","91.80688442","100","95.74929516","122.7933203","160.7026675","193.7106918","210.4315767","205.4218174","271.8499241","182.3682498","162.0039037","153.7627413","151.3771416","175.3632618","161.3532856","135.0900022","139.2756452","144.9360226","",
"East Asia & Pacific (excluding high income)","EAP","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","30.70502237","31.29526045","30.47900918","32.19900099","36.93742459","43.67460935","48.43730308","39.52649401","54.27095375","51.93298002","57.39157279","65.77369145","75.36465049","75.56464646","90.16023924","100.4933441","105.8085776","112.4829734","105.323565","108.8531534","100","103.6290788","110.6515296","124.9444183","144.0335561","160.5960854","177.4504072","179.9398086","185.6726534","178.8662978","183.286809","190.8312607","202.4146204","209.4735453","217.7397804","218.7665531","216.5830573","",
"Egypt, Arab Rep.","EGY","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","60.70889797","56.97810519","55.45129485","61.2057751","66.29890133","80.82596243","78.21890128","136.4691832","169.0172717","197.6156887","127.3561114","83.18103912","65.32191679","48.02499414","77.20809075","73.56998145","75.48335501","79.62945473","67.43405995","81.62054162","100","97.2025167","113.9630306","135.1393779","148.5219117","157.5569476","173.7468961","186.5720159","195.9460903","205.1638283","211.2694585","198.9903919","191.9406427","194.4186227","184.2052731","174.4502263","216.4486733","",
"Euro area","EMU","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","184.5035612","306.1075339","359.9902808","440.5091491","253.8219095","146.983445","92.68296873","100","50.43856293","152.4673956","18.77596227","30.21099157","29.33406393","29.63728535","27.84184103","21.64300506","21.5091849","22.77403591","606.8296756","660.9075958","469.0666467","971.8229124","877.9019206","641.1348797","",
"Spain","ESP","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","103.0150754","105.1507538","109.1708543","113.5678392","114.8241206","120.4773869","126.0050251","126.2562814","112.5628141","125.6281407","136.3065327","137.1859296","149.4974874","154.8994975","160.8040201","166.3316583","",
"Estonia","EST","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","101.1185682","105.5928412","119.6868009","141.6107383","178.5234899","216.1073826","214.541387","216.7785235","179.1946309","223.7136465","282.7740492","289.0380313","287.6957494","286.3534676","279.1946309","288.590604","",
"Ethiopia","ETH","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","69.03030309","71.63700185","71.45098657","73.97621489","59.11629256","80.74252043","63.04089532","76.19437602","78.15800861","52.80615043","34.06980447","28.97986006","40.13575328","69.72158348","55.42424846","69.31978679","91.54159339","78.52784401","80.16993181","100","104.7112819","107.8932159","100.8671067","120.3525282","139.8539824","150.1258805","161.5591991","172.2776597","182.1335825","230.5298708","230.7257987","244.6661286","277.313686","294.7983833","310.3842637","302.0200567","",
"European Union","EUU","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","98.59287054","98.31144465","101.4071295","106.6604128","106.3789869","117.9174484","118.4803002","119.043152","87.89868668","93.80863039","94.93433396","94.37148218","94.37148218","95.40337711","93.33958724","93.43339587","",
"Fiji","FJI","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","46.57567785","47.04628296","49.37885066","41.31788388","48.37451666","52.79422577","42.32535654","38.41417492","45.31388716","55.79186314","","","","","","","","","","","100","92.90362614","92.32287277","115.328882","114.5494195","99.23754094","82.52018311","87.172863","93.32139334","63.5527063","75.88968344","78.797278","90.35695967","85.98636429","108.2212602","81.60753731","85.55174554","",
"France","FRA","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","99.62616822","96.35514019","96.63551402","99.90654206","99.62616822","101.2149533","101.1214953","99.90654206","85.23364486","93.45794393","95.98130841","95.70093458","94.85981308","95.3271028","97.10280374","97.38317757","",
"Faroe Islands","FRO","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","109.3144398","110.5187056","120.3393774","121.5623415","112.1813101","105.9796301","116.7416172","124.0277112","114.3246505","112.8776596","127.8260002","121.1815878","137.118172","138.8898132","131.7458831","150.4128201","",
"Micronesia, Fed. Sts.","FSM","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","126.8425884","130.2826489","138.3561587","84.0353915","83.59917485","71.33781459","84.58666265","96.16886426","88.3659794","102.6262329","226.6728345","165.6985947","109.9108737","97.53149964","122.9397495","222.8696198","",
"Gabon","GAB","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","35.58310196","37.8732495","40.07024756","41.44734704","50.74093403","46.3487867","47.78061479","38.74044952","37.06731035","49.9077108","53.9182757","60.32419281","57.13616433","85.50670657","75.75939258","77.0663362","76.97074346","82.43730119","74.10256886","93.48030247","100","108.9844838","102.6427264","113.7974756","110.0164227","110.0163418","99.08724496","102.3902567","114.4993384","94.72997837","121.3764293","103.7193851","100.2654522","105.4971045","108.7464986","127.6644541","133.3698887","",
"United Kingdom","GBR","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","97.48110831","95.63392107","90.68010076","90.51217464","95.54995802","103.5264484","92.27539882","89.33669186","75.48278757","83.96305626","90.84802687","86.565911","96.97732997","91.26784215","97.98488665","89.75650714","",
"Georgia","GEO","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","101.3552028","109.2196585","133.1868454","159.4521687","196.9514173","181.3377984","215.7956185","208.2415884","167.2215405","224.4845643","261.7934523","292.8742191","371.2132928","369.5369675","320.1505212","312.5064774","",
"Ghana","GHA","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","171.0257875","245.0697417","348.4759625","341.3537845","47.84523874","49.89074353","39.71026101","47.12809598","53.92515175","66.2002706","54.40955556","36.55841347","77.2430855","64.03403897","87.02841999","92.12298025","87.61640787","85.85099793","91.0177606","99.93434546","100","99.71675525","85.53258129","102.6693967","107.7795002","114.3984984","135.5301209","130.635331","126.3271262","135.2746058","158.4580244","221.2898061","241.0600302","262.9829628","253.9812785","240.9949342","273.0701325","",
"Gibraltar","GIB","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","103.9578875","130.0591752","127.7675495","167.0244308","163.4569005","175.2590253","200.7471378","165.0775795","194.1471993","161.5775354","126.5490894","125.4777041","148.07862","146.2384518","198.7030604","223.5618593","",
"Guinea","GIN","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","43.29044309","51.40726503","52.2572387","54.49957064","55.9607541","69.66836466","62.22808247","72.51864333","62.81869741","76.32661743","82.50982516","79.01518513","89.65600041","86.72476786","100","116.5223595","115.5702218","90.92349545","92.99357385","95.02279438","87.92040612","96.12523896","98.24808813","98.02360866","114.9229961","93.00068727","130.3988343","140.3132451","159.8709342","170.00728","237.5807307","",
"Gambia, The","GMB","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","220.9754949","289.446775","497.4064043","56.19769598","584.4642104","260.4456984","563.1672766","491.0594255","320.8910014","298.0905263","190.6280148","244.2143484","344.6802907","394.1428887","209.8621618","93.15503438","121.8369837","84.29064809","123.4212552","98.61212817","100","56.64622179","103.79347","27.23741917","96.62018599","38.2989881","54.82872695","55.97296306","45.98916699","247.1793816","232.405132","290.3060333","369.3666273","326.4769153","316.384979","383.5792396","380.271138","",
"Guinea-Bissau","GNB","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","27.10750578","20.17255717","20.55159143","17.85909442","18.80603762","11.90438513","23.63484207","16.76188799","18.51738496","15.84847465","22.11005711","28.31943077","9.381930917","36.9375452","119.4358138","63.0118443","39.38039852","73.51495438","48.36297351","80.61277393","100","108.4129097","100.3411894","150.7309995","131.1351494","140.7690362","99.03507183","142.5921402","137.6686782","131.6483978","130.1149846","222.2642275","119.8707769","147.5308212","159.6033261","242.6782676","244.5381505","",
"Equatorial Guinea","GNQ","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","4.097908374","3.42131603","4.973643832","5.120552837","5.13112183","6.542623608","4.256843319","5.037115179","7.718816852","12.84758517","16.39974833","25.78330278","65.47937859","76.97042219","81.87259915","100","179.0297274","213.7440466","247.4214171","314.0644052","347.752614","336.812269","384.7507743","411.1158496","372.8232371","339.0158516","345.3223582","382.4593996","375.668711","344.7322509","301.9834431","277.1673704","",
"Greece","GRC","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","101.2482663","95.83911234","100.9708738","103.4674064","112.6213592","121.3592233","132.7323162","136.7545076","128.8488211","138.6962552","143.2732316","158.2524272","161.5811373","166.9902913","177.1151179","186.962552","",
"Grenada","GRD","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","59.49228466","78.54588009","88.49083018","89.25148587","99.14105268","105.103327","75.98547201","66.5841721","","","","","95.57428711","107.4686877","101.5063536","83.61816054","88.58185465","","","","100","101.2883195","89.57616291","89.38952494","67.71764013","60.63170676","50.82643516","60.50605592","48.95995495","50.42091687","39.06933642","42.26277521","47.41386085","52.79881629","51.26047195","47.48269783","45.11267851","",
"Greenland","GRL","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","111.8210066","135.3866837","154.9801641","160.9928568","161.9022174","149.5415865","155.5009109","162.1612743","126.0450382","122.4092154","136.7027451","130.7411931","144.4981242","142.0987198","110.7330503","146.3924669","",
"Guatemala","GTM","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","51.72649687","45.94468202","41.54325568","40.94149902","43.15929893","45.59540612","32.53980031","48.83677103","30.56653854","51.37909927","44.02374542","52.46851078","50.58106388","52.34339001","54.27291769","63.97091557","67.86835804","78.34255089","88.67674619","89.83963391","100","112.4987451","116.1750681","124.4982055","130.0170036","128.7434589","136.5955464","147.9534503","151.1314297","145.4542032","156.8597924","172.5906336","175.4142667","184.1684549","202.859554","224.4503633","214.46012","",
"Guam","GUM","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","85.76555275","72.24252987","55.73935777","59.97690046","49.43025971","45.85999894","73.18144811","71.16397635","40.58750592","31.3297995","24.33307869","25.93366388","25.95174429","23.92218488","23.24905072","26.18046847","",
"Guyana","GUY","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","48.2208245","46.71443701","32.46021257","28.25245721","30.89056108","27.4706593","38.34046562","44.17078449","36.60277523","38.08695205","40.65823349","31.05671473","43.96331762","81.00265939","90.58870585","91.37982989","62.35560148","133.3711438","106.0678857","","100","99.6013404","102.7961322","101.7563489","108.6065005","88.29599535","76.51013245","88.18393911","81.85980492","76.94710057","75.99418608","81.83028686","102.0315748","111.27083","101.6732695","113.6230359","132.1902155","",
"High income","HIC","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","10.63570749","12.14937041","11.82502725","13.42991659","16.50683934","17.38874974","20.17968525","26.38984913","33.6458037","36.97248244","40.29844231","46.95609676","56.37429053","63.80848584","70.75658639","78.24955189","81.40205183","86.26211419","82.88398662","85.28850012","100","96.68157635","104.9457644","119.4161299","137.2208088","151.8029511","165.124498","176.4199964","179.3077501","155.2488589","182.6420636","187.1259262","186.9177143","191.8947105","194.8315949","191.4655017","194.1284229","",
"Honduras","HND","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","58.35317074","58.02581714","51.38582386","54.69674287","52.56045158","58.87930576","51.58100428","59.12018497","78.21271816","76.80097847","84.81138346","74.57018392","77.43793009","77.61082234","74.40630046","84.20796925","100.3792061","92.70671877","100.972772","83.53958154","100","126.1618564","142.3079098","144.0963154","162.6426017","166.1364052","166.9774599","174.309407","172.9703069","144.8355652","166.3478333","170.8265824","205.055477","209.4838227","217.8492889","242.2934376","234.1179406","",
"Heavily indebted poor countries (HIPC)","HPC","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","106.0165975","112.6556017","120.5267354","139.220678","149.0595952","165.9497364","165.4577905","166.7696461","142.828281","163.9819529","165.6217725","161.8501875","168.4094657","185.9555346","212.6845929","235.3141024","",
"Haiti","HTI","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","48.77121127","39.41404966","46.61021395","40.5081281","38.37465354","33.76495939","38.70683414","49.06620491","40.60138422","46.27443574","39.72329033","50.91074239","26.2565212","28.71404574","27.53760928","33.70720241","28.63336039","67.53085042","94.14342574","103.1530439","100","93.50095168","84.06873457","100.2599985","107.7936919","126.4064769","133.5163194","136.6746549","123.9859995","126.6946538","130.4558257","174.1988382","159.2729958","198.6495213","204.7099771","229.5016718","234.1839923","",
"Hungary","HUN","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","111.1617312","121.6400911","128.7015945","150.7972665","170.8428246","202.7334852","233.7129841","242.5968109","201.594533","227.7904328","243.0523918","238.7243736","239.1799544","247.8359909","260.5922551","271.070615","",
"IBRD only","IBD","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","24.55536841","25.80107916","23.49086352","25.02821681","26.09834095","25.79240851","30.94983054","36.29413499","42.96738065","46.93499249","44.43939038","49.90362446","58.79153936","65.13559199","71.6362973","70.97924414","73.56402909","82.71917703","97.0718857","120.5182687","100","90.88450455","94.69465181","93.2835627","89.87677989","95.37943321","98.15972841","100.186539","94.6039158","95.10306848","109.1250104","114.6951523","112.3220774","116.5436541","114.9335675","113.5039154","113.2170344","",
"IDA only","IDX","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","21.1029225","21.50982741","23.49069354","22.96318792","23.23104971","22.00621915","22.63080209","26.92828858","26.02194153","30.44802188","35.04186211","35.75120663","39.58451656","45.44755846","51.79167039","66.92208486","75.84097375","70.60393398","73.73772741","83.32738945","100","108.5010192","126.5265908","133.9342968","155.4891182","189.0371529","211.2883198","242.0687267","283.2102519","266.3532423","334.7919187","384.8981312","377.9317846","409.8925126","424.4018957","415.4914018","443.9709283","",
"Not classified","INX","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","109.3247588","113.2904609","104.71597","109.8606645","109.6463023","106.9667738","110.7181136","106.7524116","106.7524116","107.1811361","108.7888532","106.1093248","102.357985","108.5744909","124.0085745","130.3322615","",
"Iran, Islamic Rep.","IRN","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","35.66493873","32.07383521","66.06524595","74.99018179","60.70761498","50.0088199","51.71799394","65.30314428","68.54613098","78.97248951","","","","","","","","","","","100","87.65749137","84.00609903","96.15199422","107.7000241","96.07976888","95.38560308","98.98082016","97.82922719","96.54120857","103.6433673","101.7976085","84.34315063","48.76815665","44.50686141","43.37934355","77.10857877","",
"Iraq","IRQ","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","119.256187","39.20667057","41.1120328","37.95404235","44.88537819","50.52176867","67.11540597","78.7550125","94.75355945","","","","","","","","","","","","100","83.84155309","73.2718894","19.05088734","71.08540053","72.17374252","71.9580351","80.54711246","90.95009315","93.44053339","92.65614276","106.1868811","118.8057653","117.1879596","123.3209138","147.3134621","186.4643593","",
"Iceland","ISL","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","107.093826","113.8699889","112.85733","121.3255597","123.49792","122.1930158","150.7340572","170.4775391","170.7009735","168.0562335","180.0355898","182.0894181","184.9718953","184.2681619","188.9928139","179.2051304","",
"Israel","ISR","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","95.94365735","96.93650735","100.0267265","116.0349773","119.0492509","124.1151145","136.3819191","133.7701309","112.2424597","132.3094347","144.2000836","128.4389868","113.6823833","139.2226027","136.5512752","132.1331986","",
"Italy","ITA","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","102.2110553","99.89949749","98.09045226","103.1155779","104.321608","110.2512563","115.9798995","111.959799","90.85427136","100.5025126","105.0251256","105.0251256","104.2211055","105.5276382","106.9346734","108.5427136","",
"Jamaica","JAM","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","63.0902338","63.58695809","54.2251846","55.47080811","52.76118116","55.77987111","57.49448002","67.33364863","55.88190248","66.49090889","77.85299309","91.82377698","89.70652914","95.92355188","105.6486416","99.55195176","105.596816","104.0539986","107.9565071","102.5529743","100","98.45848662","94.79928783","95.52836889","97.34175193","93.72000147","93.60271197","104.9556864","105.8580739","72.2371115","61.19399689","63.65490181","71.15327107","69.34875829","64.12359687","65.51768839","65.36377783","",
"Jordan","JOR","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","31.82324919","39.40387606","39.60422052","34.29454212","43.50191243","48.28377116","45.92787681","60.70702574","63.13504768","67.7658371","62.93599601","61.95516921","69.0331537","71.29037006","78.11361965","83.92515003","81.7637972","84.77498471","88.69029908","91.85788474","100","119.1431443","143.4262597","159.2973981","178.9748806","172.4973528","188.7552653","177.9245954","159.6376263","138.3521125","178.3260808","180.2738222","164.8766478","179.500019","187.4001993","183.1299908","185.8668767","",
"Japan","JPN","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","89.86439666","97.37414344","102.2296857","112.9531291","113.8162822","122.7056274","129.9162628","127.8117512","94.00669151","116.6580729","112.1619541","106.7485529","105.130622","105.7447101","104.6583902","104.9625178","",
"Kazakhstan","KAZ","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","108.4866314","121.4614498","141.0590705","170.2030613","175.0929605","190.8547574","212.9961178","238.736177","203.2442449","224.7474101","242.2792256","250.8949076","252.7244066","255.1846233","229.4572616","213.5837111","",
"Kenya","KEN","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","51.6679453","52.11528832","53.24298865","47.28907567","54.34508759","54.14118009","61.76929795","54.31663178","57.50905662","54.85281735","63.32545129","66.55396313","82.1717859","107.1159688","102.8324146","101.2546402","113.5628737","97.08333058","94.94184909","98.7917977","100","121.7112022","136.6141164","143.8118513","145.1403268","163.6344394","156.0622067","173.3206404","182.9201155","163.6371251","177.5694416","171.7187701","185.1976004","189.6622394","199.9578876","191.5641097","193.1628915","",
"Kyrgyz Republic","KGZ","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","93.52804732","94.26714196","99.04529066","111.3778995","95.36191749","113.1171413","153.6518787","184.9055078","168.2440386","152.1547908","143.0938155","137.746915","162.5289743","160.150834","134.527955","135.5910421","",
"Cambodia","KHM","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","109.7972081","139.8508374","152.6692093","198.228146","218.0166355","257.1581267","280.9598226","307.8441919","273.118043","317.6481604","378.9407126","439.2926244","388.5385392","409.4756801","523.1560059","616.2048262","",
"Kiribati","KIR","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","136.0831459","105.7019414","86.9721418","69.55463295","117.5977021","160.5293328","200.7413142","134.0819997","115.9177912","65.67125572","132.5402977","92.47431393","104.9557017","152.0018606","169.5506706","161.0341242","",
"St. Kitts and Nevis","KNA","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","94.29733693","125.3100597","131.4594853","128.3911599","105.8615265","120.4366314","100.3361429","146.3987634","109.5942869","92.98042585","126.0217561","126.4433981","163.642067","169.2838961","172.8420057","162.2419894","",
