1094262581,1014265642,558826920.1,540668634.7,444028363.6,313235911.2,265359574.2,268083981.2,234330990.3,238241475.1,161802954.7,154289052.9,127499369.1,129116528,137837045.5
1108591939,1129672272,611231015.5,588843265.9,526103975.7,340527736.4,259963928.5,293115455.8,253013607.2,271825580.3,208274970.4,177247357.2,122622203.5,129505717,155168246.4
1091944831,1240815318,648538939.8,628256101.3,597874979.7,359804428.1,251883138.6,310418523.1,268258803,308637114.2,264122646,197602169.3,116279779.6,128590824.7,169624317.6
1052758981,1344645463,670216252.1,657752659.5,664285519.8,370923093.8,246225220.9,319913120.6,280143753.9,347011736.9,327527697.2,214709403.2,109879927.5,126429840.7,181013761.3
996176899,1439250860,678175863.7,676990309.4,719877943.7,374953664.4,240376141,322211108.4,288879300.5,385337913.9,395519729.6,226789705,103849937,123459729.6,186684548.6
936222555,1524516751,672844640.2,687208214.4,758441459.7,373925148.8,233918481.8,317991209.1,294675444.9,422936324.7,465507062.7,234019153.3,97487674.04,121187545,186869255.5
